# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 20:54:04
動作種別,開動作
温度[℃],37.3
湿度[%RH],39.1
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.2,10.4,24.1,205.5,292.7,0.052,0.168,8.597
0.1,8.7,10.7,24.1,205.6,291.2,0.048,0.117,8.597
0.15,8.6,10.3,24.1,205.5,294.9,0.049,0.165,8.595
0.2,8.8,9.8,24.1,205.6,289.5,0.043,0.129,8.597
0.25,8.7,10.4,24.1,205.6,293.8,0.047,0.172,8.59
0.3,9.2,10.1,24.1,205.6,289.3,0.049,0.128,8.597
0.35,9.7,10.8,24.1,205.5,291.8,0.054,0.171,8.598
0.4,9.0,10.8,24.1,205.6,286.0,0.049,0.124,8.599
0.45,9.5,10.3,24.1,205.4,288.8,0.044,0.164,8.597
0.5,8.7,10.0,24.1,205.5,281.5,0.043,0.13,8.596
0.55,9.0,10.9,24.1,205.4,283.9,0.046,0.163,8.597
0.6,10.1,10.8,24.1,205.4,277.6,0.047,0.141,8.594
0.65,10.5,10.0,24.1,205.3,279.8,0.053,0.154,8.596
0.7,8.4,9.4,24.1,205.3,275.1,0.05,0.143,8.598
0.75,9.6,10.6,24.1,205.3,278.3,0.046,0.146,8.596
0.8,100.4,90.8,24.1,205.3,278.9,1.114,1.047,8.636
0.85,210.9,278.3,24.1,205.1,324.4,0.135,0.166,8.598
0.9,164.0,328.6,24.1,205.0,429.1,0.551,0.486,8.61
0.95,155.0,156.9,24.1,204.9,433.8,0.286,0.499,8.609
1.0,228.0,221.6,24.1,204.9,456.5,0.156,0.192,8.593
1.05,270.3,274.7,24.1,204.7,533.3,0.164,0.257,8.596
1.1,263.8,296.4,24.1,204.6,616.2,0.163,0.284,8.593
1.15,267.8,302.5,24.1,204.5,698.6,0.252,0.303,8.595
1.2,271.5,317.1,24.1,204.4,755.1,0.308,0.417,8.6
1.25,275.4,321.8,24.1,204.2,813.6,0.318,0.409,8.596
