# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 07:08:52
動作種別,閉動作
温度[℃],35.1
湿度[%RH],44.7
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.3,10.0,24.1,204.4,285.1,0.043,0.159,8.588
0.1,9.7,9.9,24.1,204.3,280.3,0.041,0.147,8.588
0.15,9.1,10.0,24.1,204.5,287.0,0.039,0.158,8.588
0.2,9.0,10.1,24.1,204.4,283.0,0.041,0.147,8.589
0.25,9.5,10.3,24.1,204.4,290.7,0.043,0.153,8.59
0.3,10.8,9.0,24.1,204.4,285.7,0.044,0.147,8.588
0.35,10.5,10.3,24.1,204.4,292.8,0.043,0.155,8.589
0.4,9.3,10.4,24.1,204.3,287.8,0.041,0.15,8.587
0.45,9.6,9.7,24.1,204.4,294.7,0.042,0.151,8.592
0.5,9.4,9.3,24.1,204.4,288.1,0.046,0.154,8.586
0.55,9.4,10.2,24.1,204.4,291.2,0.043,0.152,8.593
0.6,10.6,10.8,24.1,204.3,284.7,0.04,0.155,8.587
0.65,9.6,9.8,24.1,204.3,288.1,0.038,0.146,8.591
0.7,10.5,9.8,24.1,204.3,280.0,0.043,0.154,8.589
0.75,8.9,9.8,24.1,204.4,282.7,0.04,0.151,8.588
0.8,10.1,9.8,24.1,204.4,278.1,0.045,0.153,8.588
0.85,9.2,10.5,24.1,204.3,283.1,0.042,0.154,8.59
0.9,54.3,34.7,24.1,204.3,280.5,1.336,1.205,8.682
0.95,216.4,188.8,24.1,204.4,306.5,2.002,4.092,8.744
1.0,290.1,336.1,24.1,204.1,403.8,0.344,0.457,8.584
1.05,121.2,118.4,24.1,204.1,438.4,0.27,0.334,8.595
1.1,204.7,178.8,24.1,204.1,432.2,0.197,0.26,8.587
1.15,272.8,232.8,24.1,204.0,491.1,0.192,0.353,8.59
1.2,301.4,258.4,24.1,203.9,574.5,0.164,0.297,8.59
1.25,307.9,272.5,24.1,203.7,659.2,0.227,0.341,8.588
1.3,304.8,276.0,24.1,203.6,726.6,0.367,0.641,8.581
1.35,299.1,269.0,24.1,203.4,785.5,0.439,0.759,8.59
1.4,321.2,295.6,24.1,203.3,839.8,0.421,0.661,8.597
1.45,324.8,301.7,24.1,203.1,892.0,0.473,0.678,8.586
1.5,348.7,314.4,24.1,202.8,963.0,0.559,0.974,8.583
1.55,376.8,345.9,24.1,202.7,1022.5,0.661,1.113,8.599
1.6,357.8,336.4,24.1,202.5,1058.1,0.698,1.149,8.593
1.65,351.4,312.3,24.1,202.7,995.2,0.732,0.929,8.606
1.7,342.3,318.0,24.1,202.9,902.3,0.693,1.15,8.604
1.75,347.2,309.3,24.1,203.0,815.4,0.496,0.938,8.583
1.8,344.1,315.8,24.1,203.2,749.2,0.558,0.67,8.6
