# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 06:48:45
動作種別,開動作
温度[℃],34.7
湿度[%RH],45.7
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.1,10.0,24.1,206.4,291.8,0.045,0.158,8.59
0.1,9.8,10.5,24.1,206.3,284.6,0.045,0.148,8.589
0.15,10.4,11.0,24.1,206.3,289.3,0.042,0.163,8.59
0.2,11.4,9.8,24.1,206.3,283.3,0.044,0.151,8.588
0.25,9.0,10.9,24.1,206.4,289.6,0.048,0.158,8.595
0.3,9.8,10.3,24.1,206.4,283.5,0.053,0.149,8.59
0.35,8.8,10.0,24.1,206.4,288.1,0.043,0.166,8.592
0.4,9.3,10.3,24.1,206.3,281.7,0.032,0.139,8.588
0.45,9.4,10.6,24.1,206.3,287.9,0.034,0.166,8.59
0.5,10.3,11.0,24.1,206.3,283.1,0.045,0.135,8.586
0.55,9.4,9.7,24.1,206.3,288.6,0.053,0.164,8.594
0.6,10.0,9.3,24.1,206.4,284.0,0.046,0.137,8.589
0.65,10.5,8.5,24.1,206.3,289.9,0.043,0.168,8.59
0.7,10.4,9.6,24.1,206.3,285.4,0.034,0.147,8.585
0.75,9.8,9.2,24.1,206.3,292.0,0.041,0.175,8.588
0.8,10.2,10.5,24.1,206.2,285.7,0.045,0.144,8.591
0.85,11.0,10.2,24.1,206.3,289.6,0.047,0.155,8.593
0.9,9.9,10.3,24.1,206.2,283.4,0.042,0.131,8.59
0.95,165.1,147.4,24.1,206.2,298.7,0.118,0.23,8.596
1.0,241.9,343.5,24.1,206.0,354.3,0.186,0.173,8.581
1.05,119.3,181.3,24.1,205.8,426.6,0.272,0.281,8.592
1.1,179.5,184.7,24.1,206.0,419.1,0.085,0.187,8.59
1.15,244.3,265.5,24.1,205.8,469.4,0.155,0.203,8.592
1.2,270.6,307.1,24.1,205.6,564.6,0.168,0.293,8.589
1.25,274.5,320.1,24.1,205.5,652.6,0.211,0.333,8.586
1.3,261.5,313.3,24.1,205.2,723.6,0.249,0.436,8.589
1.35,275.6,316.7,24.1,205.1,785.0,0.272,0.374,8.594
1.4,292.2,330.7,24.1,205.0,832.8,0.347,0.444,8.592
1.45,293.9,338.1,24.1,204.9,889.5,0.411,0.47,8.608
1.5,331.6,368.8,24.1,204.7,955.3,0.461,0.77,8.587
1.55,360.1,384.5,24.1,204.6,1014.3,0.398,0.79,8.604
1.6,358.1,385.8,24.1,204.5,1080.8,0.434,0.615,8.603
1.65,346.0,370.7,24.1,204.7,1043.1,0.587,0.995,8.631
1.7,349.5,353.6,24.1,205.0,959.1,0.756,0.917,8.619
1.75,347.0,358.1,24.1,205.1,869.1,0.596,0.783,8.603
1.8,357.5,347.5,24.1,205.3,794.6,0.712,0.704,8.584
1.85,350.1,352.6,24.1,205.4,750.7,0.908,0.841,8.604
1.9,354.0,352.1,24.1,205.5,720.1,0.65,0.689,8.617
1.95,347.8,346.8,24.1,205.5,719.9,0.657,0.653,8.633
2.0,339.6,356.2,24.1,205.5,741.1,0.638,0.702,8.624
2.05,346.9,353.0,24.1,205.4,772.8,0.604,0.725,8.599
2.1,346.1,352.2,24.1,205.3,806.0,0.526,0.63,8.601
2.15,338.1,359.0,24.1,205.2,826.5,0.678,0.709,8.622
2.2,351.0,357.3,24.1,205.2,833.4,0.604,0.701,8.605
2.25,341.0,355.4,24.1,205.2,827.0,0.663,0.751,8.618
2.3,346.8,350.4,24.1,205.2,806.4,0.673,0.753,8.623
2.35,347.9,352.5,24.1,205.2,790.0,0.587,0.765,8.621
2.4,346.2,350.1,24.1,205.3,781.6,0.687,0.785,8.629
2.45,346.4,353.2,24.1,205.3,784.5,0.762,0.89,8.619
2.5,348.0,347.4,24.1,205.3,789.1,0.576,0.702,8.599
2.55,338.8,352.6,24.1,205.2,802.8,0.661,0.669,8.623
2.6,349.9,353.9,24.1,205.3,810.2,0.742,0.668,8.618
2.65,346.4,352.1,24.1,205.2,812.4,0.629,0.752,8.607
2.7,342.2,358.3,24.1,205.2,805.2,0.736,0.692,8.62
2.75,351.4,348.7,24.1,205.2,793.0,0.72,0.748,8.615
2.8,343.7,352.7,24.1,205.2,786.4,0.592,0.727,8.621
2.85,342.1,352.6,24.1,205.2,784.6,0.636,0.912,8.605
2.9,306.1,291.4,24.1,205.4,730.1,0.753,0.94,8.671
2.95,314.9,287.6,24.1,205.5,601.3,0.854,0.986,8.589
3.0,298.1,272.9,24.1,205.9,466.4,0.464,0.712,8.587
3.05,207.3,231.9,24.1,206.1,369.0,0.42,0.556,8.59
