# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 04:36:51
動作種別,閉動作
温度[℃],33.7
湿度[%RH],48.6
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.7,9.5,24.1,205.5,279.5,0.036,0.155,8.59
0.1,9.7,9.7,24.1,205.6,273.8,0.04,0.155,8.586
0.15,10.0,10.4,24.1,205.5,275.3,0.038,0.152,8.589
0.2,8.7,10.0,24.1,205.4,269.9,0.039,0.153,8.587
0.25,10.4,10.3,24.1,205.3,274.6,0.04,0.151,8.591
0.3,10.0,10.0,24.1,205.4,272.0,0.041,0.155,8.583
0.35,9.1,10.6,24.1,205.3,278.1,0.039,0.154,8.587
0.4,9.3,9.3,24.1,205.4,274.9,0.044,0.151,8.589
0.45,9.3,10.0,24.1,205.4,284.0,0.034,0.154,8.586
0.5,9.9,10.9,24.1,205.4,283.2,0.043,0.153,8.585
0.55,9.6,9.5,24.1,205.5,289.2,0.039,0.152,8.592
0.6,9.1,10.0,24.1,205.6,287.0,0.041,0.148,8.584
0.65,10.1,10.4,24.1,205.6,294.0,0.041,0.152,8.591
0.7,10.0,10.8,24.1,205.6,290.5,0.043,0.152,8.583
0.75,9.5,9.4,24.1,205.6,296.4,0.04,0.154,8.589
0.8,9.5,10.3,24.1,205.6,289.9,0.039,0.153,8.585
0.85,10.1,9.6,24.1,205.7,293.8,0.04,0.15,8.591
0.9,9.9,10.1,24.1,205.7,285.8,0.039,0.154,8.585
0.95,148.7,108.4,24.1,205.6,294.2,1.329,1.451,8.648
1.0,355.9,321.1,24.1,205.5,350.0,0.173,0.243,8.582
1.05,295.5,275.6,24.1,205.2,525.0,0.324,0.593,8.584
1.1,169.5,138.6,24.1,205.1,447.3,0.162,0.349,8.587
1.15,227.2,199.5,24.1,205.1,440.2,0.176,0.233,8.589
1.2,271.5,238.6,24.1,204.9,498.0,0.167,0.37,8.585
1.25,301.5,271.7,24.1,204.7,581.7,0.228,0.332,8.587
1.3,304.5,265.3,24.1,204.5,658.8,0.34,0.501,8.584
1.35,322.9,283.8,24.1,204.3,734.2,0.437,0.805,8.588
1.4,328.4,284.9,24.1,204.1,787.8,0.433,0.604,8.584
1.45,330.2,290.1,24.1,203.9,849.9,0.47,0.624,8.597
1.5,360.6,319.5,24.1,203.7,907.3,0.592,1.086,8.585
1.55,365.6,328.1,24.1,203.7,964.0,0.63,0.875,8.58
1.6,387.3,340.3,24.1,203.5,1021.9,0.569,0.902,8.594
1.65,353.5,323.8,24.1,203.6,982.5,0.589,0.949,8.588
1.7,348.3,311.6,24.1,203.9,893.3,0.792,1.046,8.594
1.75,345.5,317.7,24.1,204.1,798.0,0.59,0.802,8.591
1.8,347.5,314.4,24.1,204.3,723.4,0.768,0.994,8.599
1.85,343.6,319.1,24.1,204.5,674.1,0.577,0.65,8.593
1.9,340.9,315.9,24.1,204.6,650.5,0.45,0.379,8.582
1.95,345.3,309.6,24.1,204.6,654.2,0.603,0.639,8.609
2.0,340.3,308.2,24.1,204.5,675.1,0.585,0.658,8.592
2.05,338.9,313.8,24.1,204.5,710.0,0.603,0.592,8.595
2.1,349.5,308.9,24.1,204.2,741.8,0.533,0.632,8.589
2.15,345.7,310.7,24.1,204.2,769.3,0.641,0.75,8.593
2.2,346.5,314.1,24.1,204.1,772.6,0.636,0.788,8.604
2.25,342.8,313.8,24.1,204.1,766.1,0.638,0.778,8.599
2.3,344.7,314.7,24.1,204.1,749.6,0.609,0.6,8.59
2.35,342.7,310.1,24.1,204.2,733.9,0.569,0.682,8.601
2.4,347.2,313.2,24.1,204.2,714.0,0.487,0.481,8.595
2.45,336.0,313.3,24.1,204.2,714.2,0.617,0.674,8.598
2.5,342.9,309.9,24.1,204.2,714.3,0.63,0.637,8.609
2.55,342.8,309.5,24.1,204.3,724.3,0.572,0.55,8.595
2.6,341.0,313.6,24.1,204.2,729.4,0.582,0.532,8.594
2.65,342.2,309.5,24.1,204.2,737.1,0.521,0.593,8.586
2.7,339.3,305.8,24.1,204.2,736.2,0.539,0.605,8.593
2.75,291.3,258.7,24.1,204.4,656.1,0.744,0.748,8.596
2.8,292.3,264.6,24.1,204.7,525.9,0.514,0.608,8.598
2.85,291.3,269.8,24.1,205.2,420.9,0.456,0.945,8.602
2.9,236.8,200.8,24.1,205.4,348.6,0.38,0.415,8.579
2.95,167.3,145.0,24.1,205.5,334.5,0.298,0.284,8.581
3.0,128.1,93.3,24.1,205.4,340.0,0.219,0.244,8.587
