# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 19:11:26
動作種別,閉動作
温度[℃],38.0
湿度[%RH],36.7
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.2,10.7,24.1,206.5,288.9,0.045,0.123,8.601
0.1,10.5,10.3,24.1,206.6,283.7,0.051,0.167,8.597
0.15,9.5,9.2,24.1,206.7,291.0,0.044,0.133,8.598
0.2,10.2,10.0,24.1,206.7,285.8,0.049,0.158,8.597
0.25,8.3,10.7,24.1,206.7,292.9,0.045,0.135,8.601
0.3,9.4,10.2,24.1,206.7,288.6,0.049,0.156,8.594
0.35,8.1,10.4,24.1,206.7,296.2,0.043,0.125,8.605
0.4,9.4,11.0,24.1,206.7,292.3,0.052,0.169,8.598
0.45,8.7,11.1,24.1,206.7,298.2,0.042,0.124,8.6
0.5,10.2,10.5,24.1,206.6,293.5,0.054,0.176,8.595
0.55,8.7,10.8,24.1,206.6,302.3,0.044,0.127,8.6
0.6,9.4,9.5,24.1,206.7,297.9,0.049,0.168,8.598
0.65,9.9,10.4,24.1,206.7,302.0,0.045,0.134,8.598
0.7,8.4,10.2,24.1,206.7,298.1,0.046,0.158,8.597
0.75,8.9,10.1,24.1,206.6,302.4,0.046,0.143,8.6
0.8,9.5,11.4,24.1,206.5,295.4,0.049,0.156,8.598
0.85,9.1,10.9,24.1,206.6,300.2,0.048,0.153,8.598
0.9,9.9,10.8,24.1,206.6,294.7,0.045,0.136,8.595
0.95,139.8,109.1,24.1,206.5,304.7,1.807,2.864,8.698
1.0,331.9,308.2,24.1,206.5,356.4,0.187,0.272,8.597
1.05,221.8,189.1,24.1,206.2,451.3,0.414,0.575,8.597
1.1,179.9,159.3,24.1,206.2,427.4,0.23,0.274,8.595
1.15,247.8,214.3,24.1,206.1,453.4,0.209,0.313,8.597
1.2,281.9,246.0,24.1,206.0,519.7,0.184,0.429,8.594
1.25,295.7,268.4,24.1,205.8,607.6,0.22,0.361,8.603
1.3,295.0,260.6,24.1,205.7,682.8,0.335,0.489,8.595
1.35,304.4,273.4,24.1,205.6,757.6,0.477,0.869,8.6
1.4,310.4,279.9,24.1,205.4,813.7,0.394,0.695,8.602
1.45,314.1,284.2,24.1,205.3,882.8,0.483,0.659,8.598
1.5,348.3,319.0,24.1,205.1,946.9,0.614,1.079,8.616
