# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 07:57:01
動作種別,閉動作
温度[℃],35.7
湿度[%RH],43.9
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,8.7,10.0,24.1,207.3,293.6,0.047,0.16,8.597
0.1,9.5,9.7,24.1,207.3,286.8,0.053,0.146,8.59
0.15,10.6,9.7,24.1,207.3,293.3,0.044,0.154,8.595
0.2,9.8,10.3,24.1,207.3,289.9,0.043,0.15,8.585
0.25,10.8,9.9,24.1,207.4,296.7,0.044,0.159,8.595
0.3,10.6,9.6,24.1,207.3,290.4,0.043,0.143,8.591
0.35,9.6,10.9,24.1,207.3,296.7,0.046,0.163,8.597
0.4,10.1,9.2,24.1,207.2,287.7,0.045,0.145,8.587
0.45,8.3,9.9,24.1,207.3,292.9,0.046,0.152,8.597
0.5,9.6,10.2,24.1,207.1,284.1,0.046,0.146,8.59
0.55,9.1,10.8,24.1,207.2,290.6,0.045,0.153,8.593
0.6,10.7,9.6,24.1,207.2,285.9,0.049,0.153,8.597
0.65,10.2,9.6,24.1,207.3,294.4,0.046,0.152,8.594
0.7,9.5,9.4,24.1,207.2,290.8,0.044,0.156,8.589
0.75,10.6,9.3,24.1,207.3,299.4,0.044,0.15,8.595
0.8,10.0,10.0,24.1,207.2,292.4,0.049,0.155,8.592
0.85,9.8,11.2,24.1,207.2,297.3,0.043,0.148,8.596
0.9,9.3,9.1,24.1,207.2,289.3,0.046,0.156,8.587
0.95,184.3,134.5,24.1,207.1,305.6,1.592,1.638,8.607
1.0,380.0,300.0,24.1,206.9,386.1,0.196,0.309,8.593
1.05,136.1,133.1,24.1,206.7,448.3,0.308,0.41,8.591
1.1,182.1,193.8,24.1,206.8,433.8,0.302,0.356,8.593
1.15,242.7,250.7,24.1,206.8,470.4,0.235,0.4,8.598
1.2,279.1,269.1,24.1,206.5,541.7,0.203,0.36,8.585
1.25,296.5,277.5,24.1,206.4,634.6,0.261,0.339,8.589
1.3,300.5,269.1,24.1,206.2,716.2,0.359,0.57,8.592
1.35,304.0,267.5,24.1,206.1,792.7,0.418,0.86,8.587
1.4,319.2,286.7,24.1,205.8,853.1,0.429,0.629,8.595
1.45,321.2,292.1,24.1,205.7,913.1,0.499,0.665,8.589
1.5,352.2,321.5,24.1,205.5,985.6,0.597,1.032,8.597
1.55,371.2,338.3,24.1,205.3,1043.0,0.546,0.914,8.595
1.6,361.1,331.6,24.1,205.2,1097.3,0.589,1.005,8.592
1.65,350.2,319.6,24.1,205.3,1048.3,0.704,0.914,8.604
1.7,343.8,309.7,24.1,205.6,955.3,0.688,1.252,8.6
1.75,340.7,314.3,24.1,205.8,856.2,0.578,0.784,8.606
1.8,348.6,307.0,24.1,205.9,787.7,0.621,0.961,8.595
1.85,336.4,319.0,24.1,205.9,747.6,0.553,0.55,8.599
1.9,345.9,310.9,24.1,206.0,731.8,0.522,0.56,8.601
1.95,341.7,307.2,24.1,206.0,737.0,0.746,0.646,8.6
2.0,338.0,310.6,24.1,205.9,758.3,0.657,0.567,8.593
2.05,346.9,304.9,24.1,205.8,782.2,0.558,0.701,8.589
2.1,342.8,307.2,24.1,205.8,805.7,0.652,0.703,8.596
2.15,337.8,310.8,24.1,205.7,824.5,0.691,0.751,8.585
2.2,346.9,307.0,24.1,205.8,826.9,0.679,0.89,8.6
2.25,335.1,311.2,24.1,205.8,819.1,0.583,0.607,8.609
2.3,341.7,312.7,24.1,205.9,804.1,0.678,0.683,8.597
2.35,342.9,302.9,24.1,205.8,792.5,0.582,0.577,8.589
2.4,339.9,312.4,24.1,205.8,785.9,0.481,0.441,8.586
2.45,342.0,313.1,24.1,205.8,787.1,0.691,0.619,8.608
2.5,345.4,304.1,24.1,205.9,791.8,0.591,0.565,8.601
2.55,338.9,314.4,24.1,205.8,799.0,0.562,0.546,8.597
2.6,342.3,307.5,24.1,205.8,803.8,0.634,0.546,8.596
2.65,341.1,306.4,24.1,205.7,800.8,0.573,0.494,8.592
2.7,323.2,294.0,24.1,205.8,795.4,0.553,0.513,8.597
2.75,295.2,253.7,24.1,205.9,705.3,0.645,0.927,8.627
2.8,287.1,262.0,24.1,206.2,569.4,0.467,0.592,8.584
2.85,281.0,261.7,24.1,206.4,453.2,0.456,0.819,8.605
2.9,200.8,182.9,24.1,206.6,370.3,0.377,0.365,8.589
2.95,148.2,126.6,24.1,206.5,354.7,0.272,0.295,8.6
3.0,126.7,93.5,24.1,206.5,362.6,0.218,0.256,8.587
3.05,65.5,61.1,24.1,206.5,363.5,0.269,0.355,8.599
3.1,59.5,71.4,24.1,206.6,334.2,0.152,0.254,8.592
3.15,68.2,79.6,24.1,206.6,322.9,0.128,0.205,8.592
3.2,37.8,49.0,24.1,206.8,318.5,0.091,0.181,8.59
3.25,62.9,29.8,24.1,206.8,331.2,0.35,0.343,8.59
3.3,144.7,85.7,24.1,206.9,349.5,0.123,0.237,8.597
3.35,169.7,132.5,24.1,206.7,381.0,0.065,0.149,8.594
3.4,169.4,141.4,24.1,206.8,405.5,0.079,0.175,8.588
3.45,137.7,127.9,24.1,206.6,419.1,0.075,0.168,8.592
3.5,106.0,104.1,24.1,206.6,415.6,0.094,0.171,8.59
3.55,96.9,73.9,24.1,206.4,406.7,0.097,0.167,8.597
3.6,82.8,69.0,24.1,206.6,395.4,0.09,0.167,8.588
3.65,83.7,57.1,24.1,206.5,388.1,0.096,0.167,8.592
3.7,96.7,50.8,24.1,206.7,380.0,0.077,0.168,8.587
3.75,96.9,56.6,24.1,206.7,381.3,0.081,0.175,8.593
3.8,104.3,66.3,24.1,206.9,383.0,0.077,0.16,8.588
3.85,114.7,66.9,24.1,206.8,387.3,0.072,0.18,8.593
3.9,110.3,78.6,24.1,206.9,390.7,0.092,0.152,8.591
3.95,103.4,83.7,24.1,206.7,392.5,0.085,0.189,8.592
4.0,101.0,82.1,24.1,206.8,393.5,0.077,0.153,8.593
4.05,92.1,85.1,24.1,206.6,391.3,0.085,0.181,8.59
4.1,96.7,80.7,24.1,206.7,388.4,0.072,0.173,8.595
4.15,106.5,73.9,24.1,206.5,387.8,0.073,0.172,8.592
4.2,101.1,73.9,24.1,206.6,388.2,0.082,0.179,8.589
4.25,102.0,69.2,24.1,206.6,387.0,0.092,0.151,8.595
4.3,103.5,66.6,24.1,206.8,386.5,0.094,0.198,8.596
4.35,90.5,67.4,24.1,206.7,385.9,0.092,0.15,8.587
4.4,92.3,64.5,24.1,206.8,385.0,0.085,0.215,8.586
4.45,93.5,64.3,24.1,206.7,385.9,0.088,0.158,8.594
4.5,87.6,68.6,24.1,206.8,384.9,0.084,0.191,8.586
4.55,90.4,65.3,24.1,206.6,383.2,0.083,0.176,8.595
4.6,95.4,64.5,24.1,206.5,378.7,0.08,0.169,8.588
4.65,88.3,67.0,24.1,206.4,376.3,0.081,0.178,8.596
4.7,91.4,62.9,24.1,206.5,375.4,0.096,0.168,8.584
4.75,94.0,65.1,24.1,206.4,376.2,0.082,0.197,8.597
4.8,91.7,83.0,24.1,206.6,380.5,0.199,0.165,8.579
4.85,240.1,323.9,24.1,206.7,361.9,2.109,2.78,8.954
4.9,203.9,166.5,24.1,206.8,334.4,0.187,0.194,8.597
4.95,25.3,20.2,24.1,206.8,324.5,0.174,0.252,8.606
5.0,24.9,15.0,24.1,206.9,318.7,0.149,0.132,8.579
5.05,11.7,10.0,24.1,206.7,314.7,0.058,0.218,8.594
5.1,9.7,11.0,24.1,206.8,307.3,0.057,0.12,8.59
5.15,9.8,9.8,24.1,206.6,301.0,0.073,0.212,8.595
5.2,10.3,9.4,24.1,206.8,296.0,0.065,0.132,8.594
5.25,10.4,10.3,24.1,206.7,290.2,0.059,0.206,8.595
5.3,10.0,9.5,24.1,206.8,287.6,0.049,0.143,8.591
5.35,11.3,10.0,24.1,206.7,288.1,0.058,0.196,8.595
5.4,10.1,10.4,24.1,206.8,290.7,0.053,0.15,8.591
5.45,9.5,9.9,24.1,206.8,295.3,0.051,0.175,8.591
5.5,10.0,11.0,24.1,206.9,301.3,0.05,0.171,8.597
5.55,10.1,10.5,24.1,206.7,300.0,0.052,0.164,8.593
5.6,9.6,10.3,24.1,206.8,298.9,0.053,0.187,8.59
5.65,9.5,10.2,24.1,206.6,292.9,0.057,0.132,8.597
5.7,9.7,10.0,24.1,206.7,287.8,0.07,0.197,8.593
5.75,11.1,10.4,24.1,206.6,284.7,0.048,0.13,8.595
5.8,9.6,10.0,24.1,206.7,282.3,0.06,0.194,8.592
5.85,10.7,11.3,24.1,206.6,284.1,0.049,0.131,8.597
5.9,10.8,8.7,24.1,206.7,288.7,0.052,0.194,8.588
5.95,9.2,9.3,24.1,206.6,293.1,0.05,0.126,8.594
6.0,11.1,10.7,24.1,206.8,298.8,0.06,0.189,8.595
6.05,9.4,10.8,24.1,206.6,299.3,0.047,0.137,8.588
6.1,9.6,10.3,24.1,206.6,297.2,0.05,0.178,8.592
6.15,10.7,10.8,24.1,206.5,292.2,0.042,0.142,8.593
6.2,10.4,9.7,24.1,206.6,288.1,0.054,0.172,8.596
6.25,9.2,9.2,24.1,206.5,282.4,0.05,0.139,8.589
6.3,10.4,9.9,24.1,206.7,283.1,0.05,0.163,8.592
6.35,9.4,9.6,24.1,206.6,284.6,0.047,0.151,8.591
6.4,10.2,9.6,24.1,206.7,290.8,0.048,0.159,8.589
6.45,9.4,9.7,24.1,206.6,295.6,0.045,0.152,8.596
6.5,9.6,10.2,24.1,206.7,300.3,0.047,0.161,8.594
6.55,11.0,10.9,24.1,206.5,299.5,0.047,0.16,8.593
6.6,11.2,9.7,24.1,206.5,297.2,0.045,0.16,8.589
6.65,9.2,11.4,24.1,206.3,288.5,0.047,0.165,8.592
6.7,9.8,10.7,24.1,206.4,285.1,0.051,0.148,8.59
6.75,9.9,11.1,24.1,206.3,279.9,0.06,0.166,8.595
6.8,10.1,10.9,24.1,206.5,284.2,0.054,0.146,8.587
6.85,10.4,9.7,24.1,206.4,287.3,0.056,0.16,8.594
6.9,9.8,9.9,24.1,206.5,297.7,0.047,0.15,8.592
6.95,11.0,11.4,24.1,206.4,299.8,0.047,0.163,8.595
7.0,9.8,9.3,24.1,206.4,302.9,0.05,0.15,8.593
7.05,10.5,11.0,24.1,206.4,296.1,0.051,0.16,8.597
7.1,8.9,9.4,24.1,206.3,291.5,0.05,0.157,8.588
7.15,9.9,9.2,24.1,206.2,282.1,0.047,0.156,8.59
7.2,11.0,10.0,24.1,206.3,281.9,0.051,0.165,8.595
7.25,9.4,9.9,24.1,206.3,281.7,0.061,0.159,8.588
7.3,10.2,11.2,24.1,206.4,289.6,0.063,0.155,8.596
7.35,9.8,9.5,24.1,206.3,296.7,0.053,0.16,8.596
7.4,9.0,10.7,24.1,206.4,304.6,0.055,0.157,8.59
7.45,10.0,11.5,24.1,206.1,300.9,0.058,0.161,8.594
7.5,9.8,9.4,24.1,206.2,297.9,0.073,0.148,8.592
7.55,10.3,9.9,24.1,206.0,285.5,0.056,0.161,8.593
7.6,9.7,10.3,24.1,206.1,281.4,0.05,0.157,8.591
7.65,9.3,10.1,24.1,206.0,277.6,0.059,0.147,8.593
7.7,9.7,9.0,24.1,206.2,284.3,0.059,0.17,8.591
7.75,10.2,10.0,24.1,206.1,290.3,0.062,0.143,8.591
7.8,10.7,9.6,24.1,206.2,302.7,0.058,0.174,8.594
7.85,10.6,10.2,24.1,206.0,304.7,0.052,0.137,8.59
7.9,9.8,9.7,24.1,206.1,303.5,0.064,0.177,8.59
7.95,9.9,10.3,24.1,205.9,290.2,0.055,0.139,8.597
8.0,9.6,9.4,24.1,205.9,283.4,0.048,0.169,8.592
8.05,9.8,11.1,24.1,205.8,274.8,0.055,0.138,8.596
8.1,10.4,11.1,24.1,206.0,280.6,0.06,0.167,8.595
8.15,9.8,11.0,24.1,205.9,285.8,0.059,0.143,8.584
8.2,10.0,10.7,24.1,205.9,300.4,0.057,0.155,8.59
8.25,10.7,10.3,24.1,205.7,302.6,0.059,0.15,8.598
8.3,10.1,10.3,24.1,205.7,304.5,0.076,0.168,8.59
8.35,10.6,10.4,24.1,205.6,290.3,0.062,0.141,8.597
8.4,9.6,10.2,24.1,205.5,281.9,0.062,0.179,8.59
8.45,8.7,9.3,24.1,205.4,272.8,0.053,0.132,8.59
8.5,10.3,10.5,24.1,205.6,281.1,0.056,0.182,8.594
8.55,11.5,10.0,24.1,205.5,286.4,0.048,0.134,8.589
8.6,10.8,10.1,24.1,205.5,301.7,0.064,0.187,8.597
8.65,9.6,9.9,24.1,205.4,303.6,0.049,0.129,8.588
8.7,10.4,10.0,24.1,205.4,305.9,0.055,0.183,8.594
8.75,9.7,10.2,24.1,205.3,290.8,0.059,0.136,8.59
