# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 10:23:20
動作種別,開動作
温度[℃],39.3
湿度[%RH],35.1
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.6,9.3,24.1,205.8,295.9,0.047,0.126,8.602
0.1,9.0,11.5,24.1,205.9,290.5,0.058,0.172,8.602
0.15,9.4,9.9,24.1,205.9,292.3,0.054,0.127,8.603
0.2,8.7,11.5,24.1,205.9,286.4,0.066,0.174,8.597
0.25,9.3,10.6,24.1,205.9,288.7,0.043,0.132,8.602
0.3,9.6,10.4,24.1,205.8,280.9,0.037,0.162,8.601
0.35,9.1,10.2,24.1,205.9,284.4,0.043,0.145,8.6
0.4,9.7,9.6,24.1,205.8,276.7,0.055,0.147,8.594
0.45,10.8,9.5,24.1,205.8,280.1,0.056,0.144,8.612
0.5,10.2,10.9,24.1,205.8,274.4,0.052,0.139,8.597
0.55,9.9,10.4,24.1,205.7,277.3,0.054,0.157,8.6
0.6,10.5,9.9,24.1,205.7,271.2,0.047,0.149,8.598
0.65,9.0,10.3,24.1,205.8,276.9,0.048,0.16,8.603
0.7,10.1,10.2,24.1,205.8,272.2,0.05,0.149,8.598
0.75,8.8,10.8,24.1,205.8,278.0,0.05,0.132,8.603
0.8,10.8,10.0,24.1,205.8,275.6,0.05,0.146,8.598
0.85,9.2,11.4,24.1,205.8,281.3,0.048,0.132,8.601
0.9,42.7,46.6,24.1,205.7,280.8,0.247,0.348,8.618
0.95,211.2,198.5,24.1,205.7,312.7,0.289,0.4,8.592
1.0,266.5,382.5,24.1,205.4,446.6,0.247,0.197,8.595
1.05,129.9,156.7,24.1,205.4,460.0,0.343,0.221,8.606
1.1,189.4,206.9,24.1,205.3,440.4,0.139,0.178,8.597
1.15,240.2,264.6,24.1,205.2,492.0,0.145,0.204,8.606
1.2,251.6,291.1,24.1,205.0,570.6,0.186,0.24,8.594
1.25,273.7,310.0,24.1,204.8,648.7,0.234,0.298,8.599
1.3,266.8,312.8,24.1,204.6,710.6,0.24,0.304,8.601
1.35,269.1,314.8,24.1,204.5,775.3,0.313,0.432,8.607
1.4,295.5,342.6,24.1,204.4,828.3,0.382,0.462,8.596
1.45,307.0,350.7,24.1,204.2,882.7,0.39,0.529,8.603
1.5,326.9,361.2,24.1,204.0,948.8,0.434,0.771,8.611
1.55,361.2,399.6,24.1,203.8,1015.1,0.495,0.711,8.612
1.6,348.0,375.4,24.1,203.8,1033.0,0.57,0.59,8.617
1.65,347.9,356.3,24.1,204.0,964.2,0.697,1.036,8.66
1.7,341.7,355.0,24.1,204.2,866.3,0.737,0.834,8.603
1.75,351.5,349.6,24.1,204.5,783.3,0.599,0.781,8.627
1.8,349.3,350.8,24.1,204.6,718.9,0.752,0.979,8.625
1.85,357.9,347.3,24.1,204.7,684.9,0.715,0.799,8.599
1.9,347.0,346.6,24.1,204.8,670.0,0.694,0.661,8.638
1.95,337.2,348.4,24.1,204.7,683.6,0.667,0.636,8.614
2.0,342.4,348.0,24.1,204.6,715.4,0.639,0.705,8.628
