# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 10:17:13
動作種別,閉動作
温度[℃],33.2
湿度[%RH],46.9
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.8,9.9,24.1,202.9,285.1,0.048,0.156,8.593
0.1,10.4,10.5,24.1,202.9,280.5,0.047,0.152,8.582
0.15,9.1,10.5,24.1,202.8,285.4,0.043,0.153,8.591
0.2,10.5,10.0,24.1,202.8,282.8,0.043,0.156,8.586
0.25,10.7,10.7,24.1,202.7,286.8,0.044,0.158,8.59
0.3,10.7,10.1,24.1,202.7,284.9,0.051,0.156,8.586
0.35,10.4,10.0,24.1,202.7,290.6,0.049,0.155,8.586
0.4,9.7,10.4,24.1,202.7,287.0,0.045,0.161,8.583
0.45,9.9,10.4,24.1,202.7,291.0,0.04,0.154,8.586
0.5,10.1,9.5,24.1,202.7,287.2,0.042,0.156,8.586
0.55,9.7,9.8,24.1,202.7,291.4,0.035,0.15,8.589
0.6,10.7,9.5,24.1,202.7,285.0,0.042,0.161,8.584
0.65,11.0,10.3,24.1,202.8,287.9,0.041,0.154,8.592
0.7,10.3,11.0,24.1,202.8,280.7,0.043,0.158,8.584
0.75,9.7,10.1,24.1,202.8,283.8,0.041,0.153,8.586
0.8,10.0,10.8,24.1,202.8,277.2,0.042,0.157,8.583
0.85,9.5,10.7,24.1,202.9,280.4,0.038,0.152,8.591
0.9,10.0,10.0,24.1,202.9,276.5,0.039,0.158,8.584
0.95,176.5,136.5,24.1,202.8,294.0,1.194,1.581,8.62
1.0,351.1,318.6,24.1,202.6,367.2,0.307,0.337,8.588
1.05,136.8,120.8,24.1,202.4,434.7,0.302,0.479,8.588
1.1,181.2,179.0,24.1,202.5,417.6,0.208,0.329,8.585
1.15,248.6,237.7,24.1,202.3,462.6,0.21,0.348,8.588
1.2,285.9,259.5,24.1,202.1,544.4,0.176,0.405,8.581
1.25,303.3,276.2,24.1,202.0,643.1,0.26,0.327,8.589
1.3,303.4,270.3,24.1,201.8,722.1,0.356,0.568,8.588
1.35,307.4,274.9,24.1,201.7,794.6,0.407,0.764,8.591
1.4,320.7,288.8,24.1,201.5,850.8,0.467,0.686,8.59
1.45,322.9,292.4,24.1,201.4,908.5,0.482,0.629,8.586
1.5,349.7,323.2,24.1,201.2,972.0,0.621,1.151,8.593
1.55,369.4,343.9,24.1,201.0,1030.1,0.65,1.048,8.587
1.6,371.5,339.6,24.1,200.8,1072.8,0.647,0.934,8.586
1.65,347.4,324.3,24.1,201.0,1019.0,0.701,1.083,8.591
1.7,349.8,313.4,24.1,201.1,921.2,0.816,1.36,8.59
1.75,340.1,319.7,24.1,201.4,830.6,0.535,0.77,8.587
1.8,350.0,314.7,24.1,201.5,758.6,0.583,0.802,8.603
1.85,338.0,315.2,24.1,201.6,716.2,0.565,0.479,8.588
1.9,342.1,313.0,24.1,201.6,693.6,0.449,0.545,8.587
1.95,344.7,308.0,24.1,201.7,711.4,0.621,0.879,8.612
2.0,340.3,312.4,24.1,201.6,739.3,0.522,0.59,8.583
2.05,345.4,312.0,24.1,201.6,778.4,0.564,0.728,8.608
2.1,345.6,310.2,24.1,201.6,810.2,0.577,0.69,8.588
2.15,342.7,314.9,24.1,201.5,833.6,0.637,0.723,8.597
2.2,344.0,311.5,24.1,201.4,830.2,0.677,0.857,8.594
2.25,346.4,315.3,24.1,201.5,825.0,0.523,0.592,8.588
2.3,333.4,310.4,24.1,201.5,793.6,0.576,0.687,8.597
2.35,348.5,310.5,24.1,201.6,777.3,0.525,0.553,8.588
2.4,340.9,312.1,24.1,201.6,762.9,0.46,0.535,8.589
2.45,335.9,312.6,24.1,201.7,756.9,0.636,0.58,8.608
2.5,344.0,311.5,24.1,201.6,754.9,0.583,0.655,8.577
2.55,342.6,313.8,24.1,201.6,766.3,0.541,0.453,8.596
2.6,343.0,313.5,24.1,201.5,772.9,0.627,0.663,8.596
2.65,345.2,307.3,24.1,201.6,786.7,0.555,0.459,8.594
2.7,333.4,299.6,24.1,201.5,784.4,0.507,0.613,8.583
2.75,292.0,257.8,24.1,201.8,694.4,0.691,0.828,8.604
2.8,292.1,265.0,24.1,202.1,559.7,0.49,0.628,8.609
2.85,287.6,268.2,24.1,202.4,448.9,0.375,0.798,8.597
2.9,229.4,191.6,24.1,202.5,365.4,0.334,0.402,8.593
2.95,162.8,134.4,24.1,202.7,351.5,0.249,0.336,8.592
3.0,126.9,92.0,24.1,202.6,348.6,0.182,0.261,8.59
3.05,75.1,63.4,24.1,202.7,349.7,0.477,0.737,8.606
3.1,58.4,64.7,24.1,202.7,319.8,0.174,0.215,8.586
3.15,65.3,75.8,24.1,202.8,314.5,0.11,0.194,8.58
3.2,37.5,49.7,24.1,202.7,307.3,0.1,0.18,8.591
3.25,58.0,24.4,24.1,202.7,320.3,0.296,0.219,8.599
3.3,134.0,74.7,24.1,202.6,332.2,0.231,0.256,8.58
3.35,166.1,127.3,24.1,202.7,366.7,0.068,0.165,8.585
3.4,169.8,141.6,24.1,202.6,392.1,0.076,0.159,8.581
3.45,146.8,132.0,24.1,202.6,414.6,0.075,0.178,8.586
3.5,111.1,105.9,24.1,202.5,409.2,0.078,0.141,8.59
3.55,99.0,80.5,24.1,202.6,406.4,0.073,0.181,8.59
3.6,84.4,70.5,24.1,202.5,388.6,0.088,0.165,8.585
3.65,87.4,65.7,24.1,202.6,382.9,0.085,0.177,8.585
3.7,96.9,56.0,24.1,202.5,368.5,0.066,0.156,8.585
3.75,96.6,58.1,24.1,202.6,368.4,0.078,0.172,8.594
3.8,105.8,62.6,24.1,202.5,360.9,0.079,0.175,8.581
3.85,111.7,67.2,24.1,202.6,366.0,0.067,0.17,8.587
3.9,108.3,77.2,24.1,202.5,365.4,0.063,0.177,8.581
3.95,110.6,82.5,24.1,202.5,376.1,0.079,0.178,8.59
4.0,108.3,85.4,24.1,202.5,376.9,0.076,0.181,8.585
4.05,96.0,89.3,24.1,202.6,383.9,0.078,0.165,8.59
4.1,97.6,82.9,24.1,202.5,381.2,0.075,0.168,8.583
4.15,101.7,71.9,24.1,202.6,386.9,0.072,0.179,8.591
4.2,95.6,74.6,24.1,202.4,380.3,0.082,0.153,8.583
4.25,101.3,72.2,24.1,202.5,382.1,0.072,0.17,8.593
4.3,103.1,65.9,24.1,202.4,374.2,0.076,0.168,8.585
4.35,94.2,70.0,24.1,202.5,374.6,0.091,0.162,8.588
4.4,93.3,68.3,24.1,202.4,365.9,0.081,0.165,8.585
4.45,91.5,65.6,24.1,202.5,368.0,0.086,0.16,8.59
4.5,86.0,71.8,24.1,202.5,362.4,0.065,0.178,8.584
4.55,91.7,70.1,24.1,202.6,369.3,0.073,0.169,8.59
4.6,93.7,70.3,24.1,202.5,369.9,0.076,0.175,8.584
4.65,94.3,71.7,24.1,202.7,376.7,0.08,0.167,8.59
4.7,100.0,65.0,24.1,202.7,375.4,0.073,0.168,8.583
4.75,98.2,65.7,24.1,202.7,379.1,0.101,0.176,8.586
4.8,87.6,88.7,24.1,202.6,373.8,0.976,1.415,8.571
4.85,259.0,328.2,24.1,202.8,346.5,1.882,2.193,8.825
4.9,183.9,157.1,24.1,202.8,312.1,0.24,0.271,8.595
4.95,30.0,31.2,24.1,202.9,299.3,0.084,0.202,8.584
5.0,15.5,9.6,24.1,202.8,286.0,0.117,0.163,8.582
5.05,12.5,10.7,24.1,203.0,289.3,0.049,0.178,8.587
5.1,10.4,11.2,24.1,202.8,286.0,0.052,0.169,8.589
5.15,9.8,10.8,24.1,202.9,291.6,0.051,0.169,8.584
5.2,9.3,10.0,24.1,202.8,290.2,0.044,0.167,8.587
5.25,10.5,11.5,24.1,202.9,296.4,0.04,0.147,8.587
5.3,10.8,11.4,24.1,202.8,293.3,0.039,0.176,8.586
5.35,9.7,10.2,24.1,202.9,294.7,0.039,0.135,8.593
5.4,11.0,10.0,24.1,202.7,288.2,0.044,0.174,8.586
5.45,11.1,10.5,24.1,202.8,287.5,0.037,0.139,8.588
5.5,10.3,9.9,24.1,202.7,280.7,0.04,0.169,8.581
5.55,10.9,10.1,24.1,202.7,280.7,0.04,0.143,8.588
5.6,10.5,11.2,24.1,202.6,275.2,0.046,0.171,8.589
5.65,9.8,10.7,24.1,202.7,279.0,0.042,0.138,8.591
5.7,10.7,10.5,24.1,202.5,278.5,0.041,0.167,8.584
5.75,10.0,9.4,24.1,202.6,284.5,0.033,0.149,8.584
5.8,9.9,9.5,24.1,202.5,286.2,0.042,0.171,8.582
5.85,9.7,10.3,24.1,202.7,293.8,0.042,0.147,8.588
5.9,10.1,10.3,24.1,202.7,290.1,0.043,0.169,8.589
5.95,10.7,11.3,24.1,202.7,292.0,0.078,0.153,8.586
6.0,10.4,9.9,24.1,202.6,286.2,0.048,0.171,8.581
6.05,9.7,11.0,24.1,202.8,286.5,0.04,0.147,8.587
6.1,10.7,10.9,24.1,202.7,280.0,0.046,0.167,8.588
6.15,10.2,10.0,24.1,202.8,282.1,0.038,0.151,8.589
6.2,10.9,10.6,24.1,202.8,278.2,0.039,0.159,8.586
6.25,10.9,10.4,24.1,202.9,283.1,0.044,0.154,8.587
6.3,10.3,9.6,24.1,202.8,281.5,0.045,0.162,8.586
6.35,9.5,10.6,24.1,202.8,286.0,0.046,0.151,8.589
6.4,10.2,10.7,24.1,202.7,285.3,0.059,0.157,8.587
6.45,9.5,10.4,24.1,202.9,290.2,0.039,0.152,8.586
6.5,10.8,9.9,24.1,202.7,287.5,0.041,0.16,8.586
6.55,10.2,10.7,24.1,202.8,288.2,0.052,0.15,8.585
6.6,9.3,10.7,24.1,202.6,282.7,0.054,0.162,8.584
6.65,11.0,10.1,24.1,202.8,284.1,0.04,0.146,8.585
