# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 21:23:21
動作種別,閉動作
温度[℃],35.5
湿度[%RH],42.6
気圧[hPa],1014
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.7,10.3,24.1,204.5,284.0,0.043,0.143,8.597
0.1,10.3,10.5,24.1,204.5,279.7,0.043,0.16,8.591
0.15,10.2,10.3,24.1,204.5,283.0,0.043,0.15,8.595
0.2,9.1,10.3,24.1,204.5,279.3,0.046,0.154,8.594
0.25,10.3,9.8,24.1,204.5,284.2,0.044,0.143,8.6
0.3,9.6,11.4,24.1,204.5,281.4,0.045,0.161,8.589
0.35,10.4,10.1,24.1,204.5,286.5,0.04,0.135,8.596
0.4,9.6,9.6,24.1,204.6,284.1,0.047,0.172,8.591
0.45,10.1,10.8,24.1,204.5,290.5,0.044,0.135,8.598
0.5,10.4,9.9,24.1,204.6,286.2,0.047,0.167,8.593
0.55,10.5,9.9,24.1,204.6,291.5,0.042,0.14,8.596
0.6,9.6,9.5,24.1,204.6,287.0,0.046,0.158,8.591
0.65,10.8,10.8,24.1,204.6,293.2,0.044,0.151,8.597
0.7,9.3,9.2,24.1,204.7,286.0,0.045,0.143,8.594
0.75,10.5,9.8,24.1,204.6,290.3,0.044,0.147,8.597
0.8,10.1,9.4,24.1,204.6,284.1,0.044,0.155,8.591
0.85,9.2,9.9,24.1,204.6,288.3,0.041,0.144,8.596
0.9,10.1,9.8,24.1,204.6,279.7,0.045,0.154,8.59
0.95,141.9,105.7,24.1,204.5,291.9,1.489,2.106,8.635
1.0,327.7,304.1,24.1,204.4,345.3,0.205,0.286,8.599
1.05,227.2,189.7,24.1,204.0,448.6,0.393,0.425,8.591
1.1,172.4,168.1,24.1,204.1,422.7,0.189,0.279,8.59
1.15,235.6,220.9,24.1,204.1,454.2,0.242,0.341,8.589
1.2,271.0,250.2,24.1,204.0,524.5,0.177,0.385,8.592
1.25,295.4,268.9,24.1,203.8,608.5,0.238,0.354,8.595
1.3,293.4,264.6,24.1,203.6,679.7,0.316,0.457,8.592
1.35,308.9,272.5,24.1,203.6,745.9,0.466,0.825,8.595
1.4,312.7,281.2,24.1,203.4,796.6,0.413,0.692,8.591
1.45,316.7,287.2,24.1,203.3,858.7,0.499,0.72,8.601
1.5,348.1,318.2,24.1,203.1,916.0,0.553,0.99,8.594
1.55,355.2,326.9,24.1,203.1,974.5,0.618,0.963,8.597
1.6,375.1,340.2,24.1,202.9,1036.8,0.705,1.001,8.586
1.65,352.2,324.7,24.1,202.9,1001.8,0.716,1.055,8.59
1.7,345.0,310.7,24.1,203.1,913.4,0.746,1.164,8.616
1.75,345.0,313.3,24.1,203.4,821.8,0.585,0.984,8.616
1.8,341.3,315.0,24.1,203.4,743.0,0.784,1.019,8.597
1.85,347.2,310.0,24.1,203.5,696.0,0.529,0.566,8.593
1.9,337.9,312.3,24.1,203.6,667.4,0.6,0.589,8.595
1.95,341.5,307.6,24.1,203.6,668.2,0.628,0.58,8.597
2.0,342.4,307.2,24.1,203.5,688.8,0.617,0.664,8.59
2.05,339.1,308.8,24.1,203.5,723.3,0.594,0.59,8.6
2.1,344.1,305.4,24.1,203.4,755.5,0.546,0.712,8.603
2.15,344.4,309.1,24.1,203.3,787.0,0.715,0.802,8.597
2.2,340.0,309.4,24.1,203.3,790.3,0.652,0.823,8.588
2.25,341.3,313.4,24.1,203.3,790.2,0.674,0.735,8.619
2.3,337.2,308.0,24.1,203.3,768.0,0.59,0.588,8.588
2.35,343.5,307.1,24.1,203.5,750.9,0.541,0.607,8.589
2.4,340.9,311.0,24.1,203.4,737.4,0.585,0.497,8.609
2.45,337.7,311.0,24.1,203.6,737.8,0.647,0.657,8.592
2.5,341.0,308.4,24.1,203.5,738.1,0.488,0.598,8.593
2.55,343.4,299.7,24.1,203.6,746.9,0.481,0.542,8.597
2.6,339.0,308.8,24.1,203.6,751.6,0.593,0.606,8.59
2.65,341.8,308.9,24.1,203.5,763.9,0.558,0.613,8.602
2.7,347.2,303.1,24.1,203.4,759.9,0.59,0.472,8.59
2.75,284.7,256.0,24.1,203.6,683.9,0.711,0.867,8.606
2.8,286.1,267.2,24.1,203.8,549.8,0.471,0.679,8.609
2.85,289.1,271.7,24.1,204.2,428.4,0.404,0.892,8.599
2.9,244.8,206.0,24.1,204.2,344.4,0.353,0.382,8.598
2.95,177.8,146.4,24.1,204.5,327.2,0.277,0.267,8.585
3.0,135.0,90.1,24.1,204.4,333.8,0.189,0.275,8.598
3.05,86.0,71.4,24.1,204.4,346.6,0.47,0.707,8.62
3.1,56.5,64.8,24.1,204.4,323.3,0.189,0.305,8.596
3.15,67.1,78.4,24.1,204.6,319.7,0.136,0.174,8.594
