# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 16:16:03
動作種別,開動作
温度[℃],39.0
湿度[%RH],36.4
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,8.9,10.5,24.1,204.7,289.1,0.051,0.139,8.601
0.1,8.5,10.1,24.1,204.7,282.7,0.056,0.155,8.599
0.15,9.5,11.4,24.1,204.7,287.3,0.047,0.138,8.603
0.2,8.6,11.3,24.1,204.7,282.1,0.052,0.147,8.599
0.25,9.0,9.9,24.1,204.7,285.9,0.052,0.141,8.605
0.3,9.1,10.2,24.1,204.7,280.3,0.057,0.15,8.602
0.35,9.4,10.9,24.1,204.7,285.3,0.054,0.144,8.601
0.4,9.6,11.1,24.1,204.7,280.6,0.05,0.149,8.603
0.45,9.6,10.3,24.1,204.6,284.9,0.039,0.139,8.603
0.5,9.5,10.5,24.1,204.6,279.6,0.045,0.144,8.597
0.55,10.2,11.0,24.1,204.7,284.8,0.055,0.13,8.606
0.6,9.2,10.3,24.1,204.7,279.6,0.069,0.149,8.604
0.65,10.4,10.8,24.1,204.7,284.2,0.05,0.141,8.606
0.7,9.6,10.6,24.1,204.8,279.6,0.042,0.157,8.597
0.75,8.7,11.0,24.1,204.8,283.6,0.04,0.148,8.602
0.8,8.3,9.8,24.1,204.8,277.9,0.049,0.148,8.597
0.85,10.2,10.7,24.1,204.8,283.3,0.059,0.137,8.606
0.9,10.1,10.4,24.1,204.8,278.2,0.067,0.128,8.602
0.95,155.1,133.9,24.1,204.7,293.5,0.185,0.21,8.612
1.0,309.2,353.3,24.1,204.4,369.1,0.19,0.158,8.588
1.05,141.6,199.8,24.1,204.3,452.2,0.432,0.225,8.605
1.1,178.6,198.0,24.1,204.4,420.5,0.182,0.181,8.596
1.15,223.4,264.3,24.1,204.2,459.0,0.178,0.204,8.606
1.2,250.5,297.4,24.1,204.0,544.4,0.197,0.261,8.594
1.25,260.2,310.6,24.1,203.9,627.4,0.237,0.265,8.607
1.3,253.6,306.0,24.1,203.7,701.6,0.271,0.376,8.593
1.35,271.8,311.9,24.1,203.6,767.8,0.284,0.384,8.608
1.4,287.2,324.3,24.1,203.6,816.9,0.338,0.423,8.597
1.45,290.1,327.2,24.1,203.5,876.0,0.349,0.47,8.614
1.5,325.7,366.3,24.1,203.3,942.2,0.463,0.682,8.597
1.55,351.7,382.1,24.1,203.1,1004.5,0.432,0.761,8.611
1.6,353.5,390.2,24.1,203.0,1062.8,0.522,0.609,8.6
1.65,343.6,368.3,24.1,203.1,1021.4,0.605,0.771,8.628
1.7,345.7,350.1,24.1,203.3,928.0,0.689,0.941,8.643
1.75,346.1,353.3,24.1,203.5,834.0,0.775,0.799,8.634
1.8,355.7,346.4,24.1,203.6,760.6,0.773,0.845,8.601
1.85,347.9,343.8,24.1,203.8,710.1,0.913,0.807,8.625
1.9,348.1,345.9,24.1,203.9,677.5,0.655,0.694,8.603
1.95,344.3,341.0,24.1,203.9,682.0,0.708,0.79,8.618
2.0,333.4,347.7,24.1,203.8,710.9,0.595,0.619,8.63
2.05,344.4,347.1,24.1,203.7,753.2,0.566,0.775,8.619
2.1,344.0,349.2,24.1,203.5,794.2,0.63,0.616,8.624
2.15,335.0,353.7,24.1,203.5,819.4,0.639,0.685,8.617
2.2,344.5,352.5,24.1,203.5,824.5,0.66,0.74,8.628
2.25,340.9,347.6,24.1,203.5,820.5,0.685,0.685,8.645
2.3,333.4,344.9,24.1,203.5,790.0,0.583,0.593,8.617
2.35,349.1,350.3,24.1,203.6,773.6,0.607,0.705,8.621
2.4,338.5,343.4,24.1,203.6,765.3,0.673,0.897,8.633
2.45,342.1,352.1,24.1,203.6,762.1,0.685,0.788,8.63
2.5,342.7,345.2,24.1,203.6,767.0,0.618,0.58,8.621
2.55,338.8,351.7,24.1,203.6,776.7,0.525,0.773,8.617
2.6,340.5,348.9,24.1,203.6,781.2,0.601,0.735,8.633
2.65,339.1,348.8,24.1,203.6,786.9,0.522,0.653,8.62
2.7,337.9,347.8,24.1,203.6,782.7,0.725,0.713,8.619
2.75,343.8,348.5,24.1,203.6,780.8,0.653,0.736,8.644
2.8,340.0,346.3,24.1,203.6,776.5,0.635,0.696,8.609
2.85,334.1,351.9,24.1,203.6,773.6,0.715,0.654,8.647
2.9,302.4,294.4,24.1,203.8,712.3,0.808,0.87,8.621
2.95,319.4,282.4,24.1,204.2,583.3,0.588,1.067,8.605
3.0,295.0,271.7,24.1,204.4,448.5,0.501,0.667,8.609
3.05,205.7,231.4,24.1,204.6,356.1,0.437,0.645,8.608
3.1,166.0,173.2,24.1,204.6,342.6,0.311,0.449,8.599
3.15,118.8,121.2,24.1,204.7,354.8,0.273,0.429,8.603
3.2,79.3,85.4,24.1,204.7,344.6,0.184,0.292,8.595
3.25,93.2,30.9,24.1,204.7,327.4,0.133,0.224,8.603
3.3,67.3,51.6,24.1,204.7,311.4,0.131,0.229,8.597
3.35,44.9,42.5,24.1,204.8,312.5,0.156,0.235,8.601
3.4,36.1,29.9,24.1,204.8,313.9,0.289,0.292,8.6
3.45,76.8,82.0,24.1,204.8,331.0,0.226,0.363,8.604
3.5,111.9,150.8,24.1,204.7,349.9,0.074,0.18,8.598
3.55,120.1,172.4,24.1,204.6,386.6,0.101,0.175,8.599
3.6,103.4,157.8,24.1,204.5,400.6,0.127,0.217,8.605
3.65,86.7,127.1,24.1,204.5,402.9,0.107,0.192,8.601
3.7,68.3,103.6,24.1,204.5,388.2,0.107,0.234,8.598
3.75,54.8,91.9,24.1,204.6,379.2,0.105,0.236,8.6
3.8,54.2,81.3,24.1,204.6,366.5,0.099,0.211,8.601
3.85,51.3,84.3,24.1,204.6,363.2,0.121,0.212,8.6
3.9,53.9,87.3,24.1,204.6,356.5,0.092,0.187,8.597
3.95,59.9,90.5,24.1,204.6,364.3,0.095,0.195,8.602
4.0,59.7,98.8,24.1,204.6,359.6,0.088,0.178,8.597
4.05,57.2,102.9,24.1,204.7,366.9,0.103,0.197,8.599
4.1,65.4,102.8,24.1,204.6,362.0,0.088,0.181,8.603
4.15,62.3,107.5,24.1,204.6,367.8,0.108,0.191,8.598
4.2,62.0,107.5,24.1,204.5,364.6,0.11,0.178,8.608
4.25,66.3,102.1,24.1,204.6,370.2,0.095,0.186,8.601
4.3,58.9,101.0,24.1,204.5,363.1,0.104,0.201,8.594
4.35,298.4,217.5,24.1,204.7,339.9,3.278,4.092,8.985
4.4,192.6,219.3,24.1,204.7,310.5,0.47,0.895,8.585
4.45,60.9,51.0,24.1,204.9,303.1,0.155,0.289,8.603
4.5,13.7,10.8,24.1,204.9,292.2,0.075,0.182,8.598
4.55,10.3,11.2,24.1,204.9,292.9,0.092,0.193,8.6
4.6,8.9,10.1,24.1,204.9,286.1,0.059,0.128,8.604
4.65,10.0,9.7,24.1,204.9,290.1,0.063,0.161,8.601
4.7,9.7,10.5,24.1,204.9,284.0,0.055,0.137,8.598
4.75,9.3,11.6,24.1,204.9,289.4,0.054,0.156,8.603
4.8,9.8,10.7,24.1,204.9,285.0,0.051,0.149,8.597
4.85,9.3,11.5,24.1,205.0,291.0,0.05,0.131,8.602
