# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 19:38:03
動作種別,閉動作
温度[℃],37.8
湿度[%RH],37.5
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.6,10.1,24.1,206.5,275.9,0.047,0.137,8.6
0.1,9.8,11.0,24.1,206.5,270.4,0.05,0.15,8.596
0.15,8.7,10.3,24.1,206.4,275.6,0.048,0.143,8.599
0.2,9.3,10.7,24.1,206.5,272.8,0.051,0.151,8.596
0.25,9.0,11.1,24.1,206.4,282.4,0.044,0.139,8.599
0.3,9.5,10.1,24.1,206.4,281.1,0.048,0.151,8.597
0.35,9.5,10.4,24.1,206.5,289.8,0.047,0.138,8.598
0.4,9.3,10.6,24.1,206.5,289.9,0.047,0.15,8.597
0.45,10.2,11.0,24.1,206.5,297.3,0.045,0.143,8.599
0.5,9.1,9.5,24.1,206.6,295.6,0.048,0.147,8.598
0.55,8.7,10.2,24.1,206.7,299.7,0.076,0.171,8.6
0.6,9.9,10.0,24.1,206.7,295.0,0.056,0.156,8.594
0.65,8.7,10.2,24.1,206.7,297.3,0.048,0.152,8.598
0.7,10.4,11.3,24.1,206.8,289.9,0.047,0.141,8.598
0.75,9.7,9.8,24.1,206.8,291.4,0.043,0.148,8.598
0.8,9.0,10.5,24.1,206.8,281.8,0.045,0.142,8.597
0.85,9.3,11.1,24.1,206.7,282.2,0.062,0.149,8.601
0.9,10.5,11.3,24.1,206.6,274.7,0.05,0.142,8.597
0.95,185.9,146.9,24.1,206.5,290.9,1.598,2.377,8.631
1.0,382.7,232.0,24.1,206.2,355.9,0.182,0.269,8.597
1.05,139.6,138.5,24.1,206.1,422.8,0.214,0.295,8.597
1.1,184.3,199.1,24.1,206.0,409.2,0.183,0.243,8.592
1.15,241.2,260.1,24.1,205.9,465.0,0.3,0.41,8.606
1.2,275.4,281.5,24.1,205.7,556.0,0.182,0.454,8.592
1.25,296.4,283.6,24.1,205.6,645.1,0.261,0.354,8.602
1.3,302.8,267.5,24.1,205.5,706.6,0.402,0.614,8.597
1.35,301.9,265.4,24.1,205.3,768.0,0.428,0.724,8.592
1.4,319.2,282.0,24.1,205.1,816.2,0.45,0.624,8.599
1.45,322.4,284.3,24.1,205.0,871.4,0.525,0.754,8.585
1.5,352.6,315.0,24.1,205.0,940.4,0.598,1.04,8.612
1.55,368.3,334.6,24.1,204.9,1002.6,0.73,1.234,8.608
1.6,362.3,336.5,24.1,204.8,1046.9,0.675,1.195,8.598
1.65,345.1,317.0,24.1,205.0,988.0,0.757,0.959,8.61
1.7,341.8,306.7,24.1,205.2,883.0,0.747,1.143,8.597
1.75,339.8,312.4,24.1,205.5,794.3,0.601,0.638,8.604
1.8,342.9,306.3,24.1,205.6,722.9,0.556,0.584,8.598
1.85,329.7,316.4,24.1,205.7,680.2,0.714,0.693,8.623
1.9,339.7,313.3,24.1,205.7,660.9,0.638,0.648,8.612
1.95,337.5,310.6,24.1,205.7,668.9,0.634,0.508,8.597
2.0,333.1,308.3,24.1,205.5,689.0,0.586,0.606,8.601
2.05,342.1,304.3,24.1,205.4,726.9,0.601,0.68,8.602
2.1,338.8,305.5,24.1,205.2,753.9,0.584,0.753,8.617
2.15,337.1,313.7,24.1,205.2,781.0,0.684,0.793,8.605
2.2,344.1,305.9,24.1,205.1,783.4,0.715,0.778,8.589
2.25,337.3,307.7,24.1,205.2,775.8,0.608,0.654,8.602
2.3,339.0,305.3,24.1,205.3,752.2,0.638,0.557,8.602
2.35,339.7,302.0,24.1,205.4,736.6,0.483,0.536,8.602
2.4,338.5,308.9,24.1,205.4,727.2,0.575,0.514,8.6
2.45,337.0,307.4,24.1,205.5,730.7,0.511,0.575,8.602
2.5,337.7,300.4,24.1,205.3,731.9,0.685,0.631,8.593
2.55,336.1,309.8,24.1,205.4,749.6,0.484,0.453,8.613
2.6,341.8,307.0,24.1,205.4,760.3,0.548,0.551,8.592
2.65,339.6,304.1,24.1,205.5,771.9,0.55,0.528,8.597
2.7,321.5,295.6,24.1,205.5,762.7,0.561,0.521,8.606
2.75,291.8,256.1,24.1,205.8,668.8,0.673,1.052,8.648
2.8,285.8,264.1,24.1,206.1,526.4,0.492,0.572,8.609
2.85,279.7,263.7,24.1,206.4,419.5,0.404,0.756,8.605
2.9,220.2,179.8,24.1,206.5,339.4,0.377,0.4,8.604
2.95,148.3,125.8,24.1,206.6,337.7,0.263,0.299,8.597
3.0,120.8,94.4,24.1,206.5,346.1,0.188,0.255,8.596
3.05,64.7,62.0,24.1,206.5,344.5,0.412,0.662,8.61
3.1,58.7,68.8,24.1,206.5,318.3,0.158,0.27,8.598
3.15,65.8,81.5,24.1,206.5,309.3,0.145,0.185,8.597
3.2,33.7,53.3,24.1,206.5,300.2,0.081,0.164,8.596
3.25,65.0,23.5,24.1,206.6,310.4,0.338,0.265,8.595
3.3,140.9,74.8,24.1,206.4,321.5,0.22,0.248,8.602
3.35,170.6,125.0,24.1,206.3,354.3,0.069,0.169,8.597
