# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 05:30:21
動作種別,開動作
温度[℃],34.1
湿度[%RH],47.3
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.3,10.5,24.1,204.5,291.9,0.045,0.168,8.587
0.1,9.9,10.1,24.1,204.6,289.4,0.044,0.139,8.586
0.15,10.4,10.1,24.1,204.5,290.9,0.042,0.172,8.586
0.2,9.5,9.9,24.1,204.5,281.6,0.044,0.145,8.583
0.25,9.4,10.5,24.1,204.4,280.2,0.046,0.158,8.592
0.3,10.2,10.1,24.1,204.4,273.0,0.05,0.156,8.585
0.35,9.3,10.8,24.1,204.4,275.2,0.044,0.154,8.589
0.4,10.2,10.2,24.1,204.4,275.5,0.044,0.161,8.586
0.45,10.1,11.4,24.1,204.3,285.6,0.038,0.149,8.589
0.5,11.2,10.5,24.1,204.4,285.4,0.044,0.167,8.587
0.55,8.9,9.6,24.1,204.5,292.9,0.041,0.144,8.591
0.6,10.1,10.2,24.1,204.5,288.9,0.045,0.167,8.582
0.65,10.6,10.2,24.1,204.4,290.2,0.038,0.139,8.592
0.7,9.3,10.3,24.1,204.5,280.1,0.042,0.17,8.58
0.75,9.6,9.8,24.1,204.4,280.0,0.041,0.142,8.59
0.8,137.3,120.6,24.1,204.3,281.0,0.155,0.214,8.585
0.85,231.8,330.0,24.1,204.2,337.4,0.103,0.148,8.583
0.9,160.6,245.0,24.1,203.9,423.6,0.29,0.32,8.593
0.95,168.4,162.9,24.1,203.9,416.7,0.095,0.166,8.587
1.0,239.2,246.9,24.1,203.9,449.4,0.149,0.196,8.585
1.05,275.1,301.3,24.1,203.8,537.6,0.156,0.276,8.588
1.1,271.8,321.0,24.1,203.6,622.7,0.219,0.337,8.592
1.15,266.2,315.0,24.1,203.5,698.9,0.275,0.36,8.591
1.2,283.5,327.8,24.1,203.3,758.1,0.31,0.485,8.586
1.25,289.4,329.7,24.1,203.1,806.0,0.28,0.431,8.589
1.3,290.7,333.8,24.1,202.9,859.7,0.405,0.476,8.584
1.35,327.7,369.7,24.1,202.8,919.0,0.358,0.746,8.608
1.4,343.6,383.7,24.1,202.6,973.0,0.441,0.735,8.595
1.45,375.4,387.6,24.1,202.4,1038.5,0.498,0.669,8.596
1.5,346.7,371.3,24.1,202.5,999.4,0.6,0.708,8.614
1.55,353.0,358.8,24.1,202.8,913.4,0.663,1.068,8.636
1.6,346.4,354.5,24.1,203.1,820.6,0.644,0.836,8.607
1.65,359.1,355.0,24.1,203.3,750.3,0.71,0.887,8.624
1.7,362.3,355.6,24.1,203.4,705.6,0.868,1.098,8.634
1.75,353.6,359.5,24.1,203.4,685.9,0.786,0.749,8.596
1.8,353.8,349.5,24.1,203.2,676.4,0.741,0.719,8.606
1.85,342.6,349.5,24.1,203.3,703.3,0.68,0.682,8.638
1.9,343.6,355.9,24.1,203.1,729.8,0.673,0.793,8.607
1.95,350.2,357.0,24.1,203.1,770.1,0.628,0.692,8.612
2.0,341.8,355.0,24.1,203.1,788.7,0.568,0.654,8.592
2.05,346.2,362.7,24.1,203.2,802.0,0.577,0.704,8.618
2.1,347.4,355.2,24.1,203.1,790.5,0.7,0.751,8.613
2.15,345.6,355.8,24.1,203.3,781.6,0.615,0.755,8.647
2.2,350.7,352.7,24.1,203.2,761.1,0.675,0.853,8.61
2.25,352.0,354.9,24.1,203.3,749.7,0.681,0.828,8.6
2.3,342.4,352.2,24.1,203.1,737.3,0.702,0.891,8.652
2.35,348.9,355.8,24.1,203.2,745.7,0.73,0.786,8.597
2.4,344.8,348.2,24.1,203.1,748.1,0.613,0.738,8.626
2.45,341.8,355.7,24.1,203.1,759.4,0.634,0.74,8.615
2.5,348.3,353.0,24.1,203.2,763.0,0.607,0.819,8.616
2.55,342.6,355.1,24.1,203.3,765.4,0.702,0.744,8.648
2.6,347.4,356.7,24.1,203.2,749.5,0.709,0.944,8.627
2.65,348.9,350.3,24.1,203.4,749.4,0.703,0.66,8.613
2.7,345.5,351.5,24.1,203.2,744.6,0.711,0.735,8.61
2.75,307.6,314.7,24.1,203.3,699.1,0.648,0.912,8.594
2.8,322.8,290.9,24.1,203.5,568.4,1.104,1.207,8.673
2.85,313.9,272.9,24.1,203.9,439.6,0.463,0.577,8.587
2.9,227.0,248.7,24.1,203.9,347.2,0.38,0.622,8.591
2.95,177.9,192.7,24.1,204.1,341.1,0.311,0.397,8.588
3.0,124.8,126.9,24.1,204.1,346.6,0.228,0.366,8.582
3.05,88.0,100.6,24.1,204.2,350.5,0.24,0.357,8.589
3.1,89.6,40.8,24.1,204.2,326.9,0.175,0.23,8.584
3.15,77.7,47.8,24.1,204.4,313.9,0.133,0.227,8.595
3.2,52.3,47.4,24.1,204.3,300.4,0.114,0.201,8.59
3.25,28.2,26.4,24.1,204.3,305.7,0.07,0.175,8.593
3.3,72.4,70.9,24.1,204.1,311.6,0.248,0.403,8.595
3.35,114.2,139.3,24.1,204.2,340.2,0.077,0.196,8.587
3.4,121.2,172.0,24.1,203.9,369.7,0.084,0.182,8.584
3.45,108.3,160.5,24.1,203.9,395.3,0.144,0.22,8.59
3.5,87.4,129.0,24.1,203.9,397.4,0.11,0.215,8.584
3.55,68.7,102.7,24.1,204.1,392.2,0.109,0.218,8.583
3.6,55.8,91.0,24.1,204.0,376.0,0.107,0.211,8.583
3.65,57.5,82.3,24.1,204.1,368.3,0.096,0.167,8.591
3.7,54.1,85.2,24.1,204.1,354.4,0.112,0.214,8.59
3.75,55.6,85.2,24.1,204.1,352.4,0.092,0.197,8.589
3.8,63.7,87.0,24.1,204.0,347.6,0.076,0.195,8.584
3.85,60.6,95.6,24.1,204.1,357.2,0.089,0.185,8.59
3.9,66.7,102.4,24.1,203.9,358.7,0.09,0.202,8.586
3.95,67.7,102.0,24.1,204.0,368.5,0.084,0.18,8.584
4.0,58.7,103.4,24.1,203.9,368.8,0.096,0.179,8.588
4.05,62.2,104.1,24.1,204.0,372.3,0.086,0.191,8.59
4.1,62.6,97.0,24.1,204.0,367.0,0.091,0.189,8.582
4.15,59.6,95.4,24.1,204.1,363.9,0.107,0.195,8.586
4.2,210.9,90.0,24.1,204.0,344.3,3.396,3.305,8.853
4.25,277.6,293.3,24.1,204.1,315.5,1.368,2.376,8.695
4.3,101.0,82.8,24.1,204.0,295.3,0.158,0.356,8.59
4.35,22.3,11.0,24.1,204.2,293.1,0.079,0.201,8.588
4.4,8.9,11.2,24.1,204.0,288.1,0.076,0.178,8.587
4.45,11.2,10.5,24.1,204.3,292.6,0.047,0.164,8.591
