# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 16:18:11
動作種別,閉動作
温度[℃],39.0
湿度[%RH],34.9
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.2,10.6,24.1,204.5,277.7,0.042,0.105,8.605
0.1,9.8,10.5,24.1,204.5,271.5,0.054,0.184,8.597
0.15,10.4,11.0,24.1,204.5,278.7,0.042,0.119,8.609
0.2,9.3,10.8,24.1,204.4,274.3,0.051,0.177,8.596
0.25,9.0,9.6,24.1,204.5,281.2,0.044,0.134,8.605
0.3,8.9,11.0,24.1,204.5,277.4,0.049,0.167,8.597
0.35,9.5,10.4,24.1,204.6,283.8,0.05,0.148,8.602
0.4,9.3,10.5,24.1,204.6,282.2,0.049,0.142,8.6
0.45,9.2,10.9,24.1,204.7,287.7,0.056,0.175,8.602
0.5,8.9,11.0,24.1,204.6,284.2,0.045,0.124,8.6
0.55,9.0,10.1,24.1,204.7,292.8,0.053,0.185,8.6
0.6,9.2,10.8,24.1,204.7,289.0,0.043,0.11,8.6
0.65,8.6,11.3,24.1,204.7,295.3,0.053,0.181,8.604
0.7,10.1,9.4,24.1,204.8,290.3,0.044,0.118,8.602
0.75,9.0,10.4,24.1,204.9,294.3,0.055,0.174,8.603
0.8,10.2,10.3,24.1,204.8,289.3,0.045,0.122,8.598
0.85,9.5,10.4,24.1,204.8,292.9,0.047,0.169,8.602
0.9,10.3,9.7,24.1,204.7,285.2,0.052,0.123,8.604
0.95,172.9,139.4,24.1,204.6,302.4,2.795,3.856,8.79
1.0,347.8,355.9,24.1,204.4,396.3,0.214,0.331,8.602
1.05,142.0,134.9,24.1,204.2,472.2,0.324,0.52,8.6
1.1,207.0,146.5,24.1,204.2,441.2,0.127,0.229,8.597
1.15,256.4,207.5,24.1,204.2,475.2,0.193,0.242,8.607
1.2,288.4,240.1,24.1,203.9,544.3,0.204,0.344,8.602
1.25,297.9,265.3,24.1,203.7,627.5,0.225,0.294,8.605
1.3,296.2,269.0,24.1,203.5,694.7,0.341,0.552,8.603
1.35,299.4,274.1,24.1,203.4,763.4,0.447,0.802,8.601
1.4,314.8,288.7,24.1,203.2,818.4,0.444,0.604,8.603
1.45,317.0,288.7,24.1,203.1,873.5,0.518,0.721,8.598
1.5,351.5,320.4,24.1,202.9,945.0,0.585,1.099,8.6
1.55,368.8,333.0,24.1,202.9,1001.6,0.613,1.029,8.608
1.6,365.6,331.8,24.1,202.8,1051.2,0.707,1.142,8.596
1.65,345.7,318.3,24.1,202.8,1000.9,0.753,0.938,8.613
1.7,338.9,304.8,24.1,203.1,907.3,0.81,1.082,8.612
1.75,338.9,310.8,24.1,203.3,816.8,0.823,0.914,8.631
1.8,343.4,310.5,24.1,203.6,746.7,0.722,0.888,8.612
1.85,337.4,310.3,24.1,203.7,705.0,0.552,0.689,8.622
1.9,336.9,303.9,24.1,203.7,681.5,0.596,0.656,8.603
1.95,339.6,308.0,24.1,203.6,685.4,0.614,0.55,8.603
2.0,332.3,306.5,24.1,203.5,713.0,0.559,0.567,8.607
2.05,341.0,301.2,24.1,203.4,744.4,0.625,0.673,8.607
2.1,342.9,303.9,24.1,203.3,776.7,0.634,0.706,8.606
2.15,334.7,311.4,24.1,203.2,801.8,0.631,0.722,8.618
2.2,341.4,303.3,24.1,203.2,799.8,0.752,0.869,8.607
2.25,337.2,307.4,24.1,203.2,798.7,0.569,0.714,8.605
2.3,332.1,299.3,24.1,203.3,774.1,0.586,0.572,8.611
2.35,340.2,306.3,24.1,203.4,754.9,0.555,0.583,8.601
2.4,336.0,307.2,24.1,203.4,745.2,0.521,0.497,8.603
2.45,335.0,306.0,24.1,203.4,739.7,0.538,0.585,8.619
2.5,341.4,301.9,24.1,203.5,739.6,0.544,0.532,8.609
2.55,336.6,308.3,24.1,203.5,748.8,0.447,0.468,8.597
2.6,340.9,303.0,24.1,203.7,754.5,0.497,0.569,8.597
2.65,341.2,302.7,24.1,203.6,761.7,0.478,0.581,8.603
2.7,322.4,289.1,24.1,203.7,762.2,0.479,0.585,8.602
2.75,288.7,252.4,24.1,203.9,674.9,0.943,1.258,8.647
2.8,284.9,258.3,24.1,204.2,539.3,0.442,0.548,8.618
2.85,282.6,265.7,24.1,204.5,423.0,0.383,0.794,8.598
2.9,225.0,180.4,24.1,204.7,347.3,0.287,0.379,8.608
2.95,155.1,124.2,24.1,204.7,337.0,0.278,0.269,8.597
3.0,125.0,92.5,24.1,204.7,344.4,0.21,0.287,8.601
3.05,68.1,56.8,24.1,204.6,346.7,0.458,0.706,8.619
3.1,53.9,64.1,24.1,204.6,321.7,0.163,0.238,8.597
3.15,65.1,76.4,24.1,204.6,310.4,0.128,0.199,8.607
3.2,38.7,49.9,24.1,204.7,302.0,0.113,0.17,8.598
3.25,57.9,25.4,24.1,204.5,311.9,0.169,0.212,8.603
3.3,137.0,76.0,24.1,204.5,328.2,0.177,0.245,8.598
3.35,167.5,125.2,24.1,204.4,359.9,0.073,0.146,8.6
3.4,170.2,140.3,24.1,204.3,390.8,0.081,0.162,8.601
3.45,146.5,131.2,24.1,204.3,405.3,0.087,0.175,8.604
3.5,113.6,109.3,24.1,204.3,402.4,0.08,0.152,8.6
3.55,99.8,80.7,24.1,204.3,395.3,0.085,0.147,8.602
3.6,83.5,73.2,24.1,204.4,381.5,0.081,0.162,8.597
3.65,82.5,63.1,24.1,204.4,376.5,0.086,0.147,8.6
3.7,93.7,53.8,24.1,204.6,370.8,0.091,0.159,8.602
3.75,96.4,59.0,24.1,204.4,372.4,0.088,0.159,8.607
3.8,102.2,61.8,24.1,204.5,371.4,0.08,0.159,8.597
3.85,114.7,67.7,24.1,204.5,377.1,0.08,0.163,8.598
3.9,106.3,78.9,24.1,204.6,377.7,0.076,0.16,8.593
3.95,104.6,83.7,24.1,204.6,383.0,0.076,0.154,8.6
4.0,109.0,84.4,24.1,204.6,383.9,0.075,0.149,8.599
4.05,100.6,88.3,24.1,204.5,387.4,0.085,0.152,8.607
4.1,100.6,82.4,24.1,204.5,385.5,0.096,0.164,8.595
4.15,104.9,75.6,24.1,204.4,384.4,0.074,0.159,8.607
4.2,96.9,74.7,24.1,204.5,378.3,0.074,0.151,8.597
4.25,100.0,70.8,24.1,204.4,377.4,0.076,0.156,8.605
4.3,106.9,67.7,24.1,204.5,375.5,0.082,0.166,8.6
4.35,100.1,71.9,24.1,204.4,377.1,0.085,0.155,8.603
4.4,97.3,68.3,24.1,204.4,374.9,0.079,0.178,8.597
4.45,92.3,66.5,24.1,204.4,372.4,0.081,0.157,8.604
4.5,85.7,68.0,24.1,204.5,369.5,0.085,0.166,8.599
4.55,85.3,63.7,24.1,204.4,370.3,0.097,0.157,8.609
4.6,91.8,64.9,24.1,204.5,367.5,0.116,0.155,8.597
4.65,91.5,71.6,24.1,204.5,372.2,0.116,0.159,8.598
4.7,99.8,70.4,24.1,204.6,372.0,0.073,0.155,8.603
4.75,100.4,70.8,24.1,204.6,376.0,0.124,0.178,8.602
4.8,91.6,93.0,24.1,204.7,373.9,2.131,1.963,8.72
4.85,248.9,328.2,24.1,204.7,351.9,1.44,1.75,8.642
4.9,195.0,139.0,24.1,204.8,325.9,0.108,0.178,8.599
4.95,30.8,24.1,24.1,204.8,316.2,0.091,0.193,8.598
5.0,16.6,10.7,24.1,205.0,306.9,0.085,0.163,8.601
5.05,11.4,10.6,24.1,204.9,304.9,0.057,0.162,8.597
5.1,9.9,11.4,24.1,205.0,298.3,0.061,0.162,8.605
5.15,9.5,9.7,24.1,204.8,296.5,0.051,0.146,8.598
5.2,9.8,10.8,24.1,204.8,289.9,0.054,0.155,8.601
5.25,8.8,11.0,24.1,204.7,289.6,0.054,0.156,8.603
5.3,10.1,9.9,24.1,204.7,282.5,0.054,0.14,8.602
5.35,9.4,10.4,24.1,204.6,281.2,0.045,0.142,8.602
5.4,9.5,10.1,24.1,204.6,275.8,0.054,0.145,8.6
5.45,9.5,12.0,24.1,204.6,275.8,0.047,0.146,8.599
5.5,9.6,10.6,24.1,204.6,273.4,0.053,0.14,8.601
5.55,9.6,11.6,24.1,204.6,275.4,0.049,0.148,8.599
5.6,10.0,11.0,24.1,204.6,274.9,0.049,0.142,8.597
5.65,8.9,10.8,24.1,204.6,278.6,0.047,0.155,8.602
5.7,9.6,10.7,24.1,204.7,280.0,0.048,0.135,8.6
5.75,9.0,10.1,24.1,204.5,283.1,0.05,0.163,8.605
5.8,10.1,10.9,24.1,204.7,284.8,0.049,0.127,8.598
5.85,9.5,11.4,24.1,204.7,290.3,0.054,0.165,8.6
5.9,10.1,12.0,24.1,204.8,290.9,0.045,0.127,8.601
5.95,8.4,10.3,24.1,204.8,295.2,0.048,0.166,8.601
6.0,9.4,10.0,24.1,204.9,294.5,0.048,0.127,8.597
6.05,9.7,10.5,24.1,204.8,297.8,0.051,0.163,8.605
6.1,9.5,10.8,24.1,205.0,296.8,0.05,0.132,8.6
6.15,9.8,11.5,24.1,204.9,298.1,0.053,0.158,8.605
6.2,9.8,9.9,24.1,205.0,296.0,0.05,0.136,8.596
6.25,10.7,11.9,24.1,204.9,295.8,0.049,0.148,8.604
6.3,9.9,10.1,24.1,204.9,290.1,0.049,0.148,8.598
6.35,9.7,10.2,24.1,204.7,289.2,0.047,0.136,8.605
6.4,9.8,9.9,24.1,204.8,284.9,0.053,0.155,8.603
6.45,9.6,11.0,24.1,204.7,281.5,0.047,0.13,8.604
6.5,9.6,11.0,24.1,204.8,277.2,0.053,0.157,8.599
6.55,10.4,11.1,24.1,204.7,276.0,0.047,0.129,8.607
6.6,9.5,10.7,24.1,204.8,272.1,0.051,0.155,8.597
6.65,10.2,11.3,24.1,204.7,273.7,0.048,0.14,8.602
6.7,9.8,11.6,24.1,204.8,272.1,0.051,0.141,8.6
6.75,9.1,10.9,24.1,204.7,274.8,0.048,0.146,8.602
6.8,9.1,10.9,24.1,204.8,274.1,0.051,0.139,8.602
6.85,9.8,10.7,24.1,204.6,279.0,0.048,0.152,8.602
6.9,10.0,10.1,24.1,204.7,278.7,0.045,0.132,8.6
6.95,10.2,10.7,24.1,204.7,283.0,0.049,0.155,8.602
