# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 19:11:28
動作種別,閉動作
温度[℃],36.3
湿度[%RH],39.9
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,10.1,24.1,205.3,288.9,0.042,0.12,8.595
0.1,10.0,11.0,24.1,205.2,284.7,0.049,0.18,8.586
0.15,11.0,10.4,24.1,205.3,289.7,0.043,0.122,8.6
0.2,9.9,10.6,24.1,205.3,283.5,0.053,0.178,8.589
0.25,10.1,9.7,24.1,205.3,290.3,0.042,0.12,8.599
0.3,10.1,10.6,24.1,205.2,284.9,0.048,0.175,8.588
0.35,10.1,9.7,24.1,205.3,289.3,0.041,0.144,8.59
0.4,9.9,8.8,24.1,205.2,283.4,0.049,0.157,8.593
0.45,9.8,10.6,24.1,205.2,288.4,0.048,0.167,8.595
0.5,9.9,10.0,24.1,205.2,284.5,0.043,0.127,8.597
0.55,9.8,9.8,24.1,205.2,288.5,0.051,0.184,8.597
0.6,11.0,11.1,24.1,205.2,282.6,0.043,0.112,8.595
0.65,10.1,10.4,24.1,205.2,288.7,0.045,0.189,8.592
0.7,9.5,10.2,24.1,205.2,282.3,0.041,0.129,8.595
0.75,10.8,10.4,24.1,205.2,286.3,0.052,0.18,8.595
0.8,9.4,10.2,24.1,205.2,281.6,0.046,0.139,8.597
0.85,9.9,9.7,24.1,205.3,285.6,0.045,0.154,8.594
0.9,29.0,22.9,24.1,205.3,280.9,0.081,0.175,8.591
0.95,198.1,159.4,24.1,205.2,301.1,2.888,3.732,8.826
1.0,348.1,352.5,24.1,204.9,403.7,0.268,0.361,8.597
1.05,148.3,119.3,24.1,204.7,459.6,0.305,0.582,8.589
1.1,211.5,164.2,24.1,204.8,434.0,0.209,0.303,8.596
1.15,267.5,226.2,24.1,204.8,479.0,0.192,0.315,8.591
1.2,288.4,247.3,24.1,204.6,555.9,0.159,0.322,8.593
1.25,298.7,271.9,24.1,204.4,638.7,0.249,0.301,8.597
1.3,298.6,273.8,24.1,204.2,703.3,0.334,0.522,8.591
1.35,299.2,272.3,24.1,204.0,767.1,0.455,0.78,8.597
1.4,319.2,289.7,24.1,203.9,821.9,0.427,0.624,8.589
1.45,323.5,294.1,24.1,203.8,879.1,0.479,0.685,8.589
1.5,349.7,317.1,24.1,203.6,951.9,0.62,1.11,8.597
1.55,373.7,338.3,24.1,203.4,1013.7,0.582,0.926,8.6
1.6,359.1,334.4,24.1,203.4,1057.3,0.682,1.117,8.597
1.65,349.5,311.7,24.1,203.5,1003.0,0.685,0.849,8.606
1.7,339.7,312.1,24.1,203.7,908.2,0.7,1.188,8.607
1.75,344.8,311.9,24.1,203.9,817.9,0.56,0.865,8.593
1.8,344.6,312.9,24.1,204.1,746.0,0.54,0.78,8.595
1.85,344.0,312.6,24.1,204.2,705.0,0.648,0.587,8.603
1.9,345.2,309.8,24.1,204.2,682.0,0.61,0.645,8.597
1.95,337.0,307.0,24.1,204.2,686.7,0.561,0.681,8.603
2.0,337.6,306.7,24.1,204.2,713.4,0.568,0.613,8.594
2.05,344.0,305.7,24.1,204.1,748.1,0.656,0.699,8.597
2.1,339.9,311.6,24.1,204.0,784.9,0.559,0.533,8.592
2.15,340.5,307.2,24.1,204.0,807.6,0.598,0.752,8.599
2.2,340.9,310.1,24.1,204.1,813.5,0.78,0.976,8.602
2.25,338.2,305.7,24.1,204.1,800.6,0.544,0.639,8.609
2.3,345.8,313.9,24.1,204.1,783.3,0.61,0.654,8.599
2.35,338.4,304.7,24.1,204.2,763.4,0.557,0.546,8.602
2.4,336.7,313.9,24.1,204.3,741.8,0.543,0.507,8.593
2.45,339.6,305.8,24.1,204.2,739.3,0.584,0.632,8.61
2.5,337.6,306.5,24.1,204.3,738.9,0.569,0.624,8.597
2.55,339.3,309.8,24.1,204.3,749.4,0.517,0.504,8.602
2.6,343.7,303.9,24.1,204.2,756.4,0.653,0.682,8.588
2.65,338.2,307.5,24.1,204.2,767.5,0.547,0.522,8.608
2.7,320.4,289.8,24.1,204.3,760.2,0.545,0.451,8.593
2.75,295.9,254.3,24.1,204.5,661.5,0.762,1.095,8.651
2.8,286.8,265.2,24.1,204.8,522.5,0.435,0.583,8.591
2.85,274.2,258.3,24.1,205.0,409.2,0.376,0.734,8.612
2.9,199.4,172.1,24.1,205.3,329.5,0.283,0.371,8.596
2.95,145.0,118.2,24.1,205.3,326.6,0.281,0.285,8.59
3.0,118.2,91.0,24.1,205.3,341.8,0.211,0.328,8.604
3.05,67.1,58.5,24.1,205.3,344.0,0.245,0.393,8.604
3.1,59.8,71.4,24.1,205.3,319.6,0.178,0.212,8.588
3.15,69.4,79.9,24.1,205.2,313.3,0.108,0.216,8.592
3.2,35.2,46.7,24.1,205.2,306.2,0.09,0.169,8.596
3.25,72.8,27.2,24.1,205.1,315.4,0.174,0.292,8.604
3.3,145.9,83.5,24.1,205.0,327.5,0.111,0.237,8.586
3.35,170.3,130.3,24.1,205.0,358.3,0.072,0.168,8.597
