# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 16:57:08
動作種別,開動作
温度[℃],36.6
湿度[%RH],38.9
気圧[hPa],1012
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,8.9,9.9,24.1,205.2,291.6,0.033,0.14,8.597
0.1,9.5,10.3,24.1,205.1,287.3,0.03,0.159,8.587
0.15,8.9,9.6,24.1,205.1,292.8,0.045,0.134,8.595
0.2,10.0,10.0,24.1,205.1,288.4,0.067,0.161,8.596
0.25,8.3,10.6,24.1,205.1,294.4,0.063,0.139,8.596
0.3,9.7,11.2,24.1,205.1,288.1,0.05,0.16,8.595
0.35,10.7,10.8,24.1,205.1,294.5,0.032,0.142,8.594
0.4,10.5,10.7,24.1,205.2,289.5,0.033,0.165,8.587
0.45,9.7,10.7,24.1,205.2,295.7,0.047,0.149,8.597
0.5,9.2,11.2,24.1,205.1,290.5,0.061,0.152,8.594
0.55,9.7,9.8,24.1,205.2,294.2,0.055,0.129,8.602
0.6,9.5,11.1,24.1,205.1,289.4,0.055,0.146,8.593
0.65,9.6,11.1,24.1,205.1,295.8,0.036,0.147,8.597
0.7,8.9,9.4,24.1,205.0,289.8,0.04,0.167,8.589
0.75,10.5,10.9,24.1,205.0,296.1,0.045,0.152,8.597
0.8,10.2,11.0,24.1,205.0,290.2,0.054,0.142,8.597
0.85,9.0,10.8,24.1,205.0,294.6,0.058,0.133,8.602
0.9,9.8,9.6,24.1,205.0,290.4,0.05,0.142,8.596
0.95,126.2,113.1,24.1,204.9,302.5,0.172,0.228,8.593
1.0,304.6,318.5,24.1,204.8,362.7,0.112,0.172,8.591
1.05,180.3,249.2,24.1,204.7,468.4,0.455,0.426,8.596
1.1,154.1,183.9,24.1,204.6,441.0,0.175,0.181,8.597
1.15,201.8,246.8,24.1,204.6,465.4,0.183,0.186,8.594
1.2,245.0,289.6,24.1,204.3,534.4,0.147,0.233,8.595
1.25,255.8,305.1,24.1,204.2,616.6,0.194,0.3,8.596
1.3,257.8,299.0,24.1,204.0,699.1,0.242,0.329,8.59
1.35,281.9,315.3,24.1,203.9,771.7,0.323,0.43,8.605
1.4,288.3,324.3,24.1,203.7,827.3,0.319,0.397,8.6
1.45,293.6,332.2,24.1,203.5,897.4,0.425,0.513,8.603
1.5,321.5,360.8,24.1,203.4,954.9,0.406,0.654,8.588
1.55,337.6,377.5,24.1,203.2,1018.1,0.426,0.738,8.605
1.6,369.4,393.7,24.1,203.0,1088.6,0.442,0.622,8.605
1.65,343.0,369.0,24.1,203.0,1071.1,0.533,0.641,8.627
1.7,348.1,356.9,24.1,203.2,979.0,0.71,0.96,8.623
1.75,348.0,348.5,24.1,203.5,885.0,0.672,0.836,8.617
1.8,354.7,350.1,24.1,203.7,804.5,0.639,0.773,8.599
1.85,360.9,349.1,24.1,203.8,753.0,0.734,0.883,8.604
1.9,349.8,351.3,24.1,203.9,721.8,0.648,0.715,8.598
1.95,350.8,346.9,24.1,204.0,716.4,0.733,0.757,8.657
2.0,341.8,347.3,24.1,203.9,736.8,0.66,0.851,8.617
2.05,336.9,356.0,24.1,203.9,777.9,0.676,0.738,8.623
2.1,347.6,353.6,24.1,203.8,810.4,0.545,0.598,8.612
2.15,344.0,353.2,24.1,203.8,837.0,0.659,0.742,8.599
2.2,340.1,355.6,24.1,203.7,846.8,0.649,0.761,8.619
2.25,352.0,353.9,24.1,203.8,848.7,0.703,0.775,8.637
2.3,334.9,344.0,24.1,203.8,822.1,0.627,0.731,8.623
2.35,348.1,355.4,24.1,203.9,807.0,0.483,0.704,8.625
2.4,349.5,347.5,24.1,203.9,793.0,0.654,0.791,8.591
2.45,339.4,351.0,24.1,203.9,787.5,0.676,0.758,8.636
2.5,347.4,351.3,24.1,203.9,788.7,0.61,0.658,8.598
2.55,345.1,347.3,24.1,203.9,799.2,0.68,0.73,8.642
2.6,337.4,351.7,24.1,203.8,806.7,0.656,0.726,8.614
2.65,344.6,356.4,24.1,203.8,811.7,0.527,0.801,8.628
2.7,344.7,345.4,24.1,203.8,809.4,0.703,0.823,8.62
2.75,341.5,352.7,24.1,203.8,801.9,0.591,0.742,8.642
2.8,347.0,350.9,24.1,203.8,793.2,0.634,0.56,8.612
2.85,345.2,346.2,24.1,203.8,793.3,0.705,0.731,8.622
2.9,306.5,310.3,24.1,203.8,749.7,0.68,0.785,8.608
2.95,324.0,288.2,24.1,204.1,633.3,0.557,0.715,8.614
3.0,312.7,270.3,24.1,204.4,496.5,0.446,0.541,8.597
3.05,223.4,244.6,24.1,204.6,391.3,0.363,0.605,8.602
3.1,180.4,187.4,24.1,204.7,359.8,0.303,0.381,8.595
3.15,125.3,124.6,24.1,204.7,368.5,0.252,0.324,8.589
3.2,88.3,97.2,24.1,204.7,356.5,0.2,0.353,8.592
3.25,96.7,30.3,24.1,204.8,335.7,0.152,0.23,8.594
3.3,73.9,50.4,24.1,204.8,314.8,0.143,0.241,8.595
3.35,49.0,47.7,24.1,204.8,315.5,0.15,0.2,8.601
3.4,29.4,24.9,24.1,204.9,313.9,0.085,0.179,8.589
3.45,68.5,75.3,24.1,204.8,328.3,0.197,0.32,8.597
3.5,103.0,145.1,24.1,204.9,348.9,0.099,0.231,8.595
3.55,119.3,175.6,24.1,204.7,385.1,0.085,0.165,8.596
3.6,103.7,162.6,24.1,204.7,404.4,0.128,0.226,8.589
3.65,90.5,133.3,24.1,204.7,410.7,0.106,0.186,8.595
3.7,69.2,105.0,24.1,204.8,399.7,0.093,0.236,8.594
3.75,62.2,95.3,24.1,204.8,392.1,0.118,0.253,8.599
3.8,58.2,84.5,24.1,204.7,379.5,0.115,0.226,8.592
3.85,52.4,84.1,24.1,204.8,377.8,0.123,0.189,8.598
3.9,53.1,83.7,24.1,204.7,369.1,0.096,0.187,8.588
3.95,56.6,85.6,24.1,204.8,367.8,0.095,0.182,8.597
4.0,60.5,92.3,24.1,204.7,365.1,0.102,0.198,8.589
4.05,65.1,98.8,24.1,204.7,370.3,0.105,0.198,8.596
4.1,67.4,99.6,24.1,204.6,368.1,0.098,0.198,8.591
4.15,69.2,102.9,24.1,204.7,376.6,0.101,0.214,8.597
4.2,65.7,104.3,24.1,204.6,374.1,0.089,0.178,8.59
4.25,64.3,98.4,24.1,204.7,377.3,0.103,0.193,8.598
