# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 06:06:53
動作種別,開動作
温度[℃],31.0
湿度[%RH],51.4
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.6,9.7,24.1,205.8,286.1,0.046,0.213,8.578
0.1,10.0,11.1,24.1,205.8,282.1,0.032,0.123,8.578
0.15,10.4,9.8,24.1,205.8,287.5,0.042,0.22,8.58
0.2,9.8,10.4,24.1,205.8,283.1,0.039,0.114,8.579
0.25,9.9,10.7,24.1,205.7,288.1,0.047,0.202,8.582
0.3,10.4,10.1,24.1,205.8,281.8,0.035,0.104,8.582
0.35,10.9,11.0,24.1,205.8,286.9,0.038,0.203,8.578
0.4,10.3,10.1,24.1,205.8,282.3,0.034,0.126,8.579
0.45,9.7,9.9,24.1,205.8,286.5,0.04,0.201,8.579
0.5,10.3,11.0,24.1,205.9,280.5,0.037,0.151,8.578
0.55,10.6,10.2,24.1,205.9,285.6,0.045,0.184,8.579
0.6,10.2,10.3,24.1,205.9,278.9,0.042,0.161,8.578
0.65,10.0,9.8,24.1,205.8,284.1,0.038,0.163,8.584
0.7,9.1,10.3,24.1,205.9,279.6,0.038,0.177,8.578
0.75,10.4,9.4,24.1,205.8,284.2,0.033,0.144,8.581
0.8,105.8,95.7,24.1,205.8,282.8,0.146,0.23,8.575
0.85,206.7,292.6,24.1,205.8,325.1,0.092,0.147,8.583
0.9,189.1,318.4,24.1,205.6,421.5,0.414,0.298,8.578
0.95,144.4,166.2,24.1,205.6,420.2,0.129,0.194,8.588
1.0,235.4,239.9,24.1,205.6,437.7,0.174,0.222,8.571
1.05,286.0,294.2,24.1,205.2,513.4,0.193,0.266,8.587
1.1,276.1,308.9,24.1,205.0,593.5,0.268,0.36,8.586
1.15,281.8,316.9,24.1,204.8,667.8,0.277,0.311,8.587
1.2,278.6,326.1,24.1,204.8,721.9,0.317,0.377,8.572
1.25,279.5,327.5,24.1,204.7,776.0,0.326,0.44,8.582
1.3,296.1,339.7,24.1,204.6,836.4,0.398,0.474,8.58
1.35,325.4,366.9,24.1,204.4,890.0,0.387,0.619,8.594
1.4,331.1,373.9,24.1,204.4,951.9,0.441,0.792,8.581
1.45,370.6,408.7,24.1,204.2,1026.9,0.537,0.588,8.587
1.5,364.9,378.2,24.1,204.2,1028.4,0.56,0.688,8.609
1.55,345.3,362.1,24.1,204.3,949.5,0.701,0.935,8.599
1.6,356.2,357.0,24.1,204.5,859.0,0.697,0.899,8.628
1.65,352.8,357.7,24.1,204.7,781.7,0.948,1.02,8.592
1.7,356.7,356.6,24.1,204.9,724.9,1.0,0.926,8.618
1.75,353.1,353.1,24.1,204.9,692.0,0.848,0.943,8.585
1.8,347.5,357.1,24.1,205.0,682.3,0.688,0.718,8.614
1.85,349.4,352.2,24.1,205.0,696.1,0.69,0.783,8.588
1.9,348.8,355.0,24.1,204.9,726.0,0.566,0.785,8.607
1.95,343.8,361.9,24.1,204.7,759.3,0.63,0.693,8.594
2.0,352.6,359.6,24.1,204.7,785.3,0.624,0.716,8.607
2.05,349.9,355.1,24.1,204.7,796.9,0.546,0.725,8.593
2.1,342.2,367.5,24.1,204.7,797.9,0.688,0.682,8.61
2.15,349.2,351.3,24.1,204.6,774.7,0.618,0.722,8.632
2.2,349.6,358.5,24.1,204.8,758.0,0.562,0.657,8.587
2.25,348.0,355.4,24.1,204.8,744.6,0.671,0.887,8.642
2.3,353.0,352.0,24.1,204.8,740.1,0.779,0.803,8.618
2.35,342.9,359.9,24.1,204.8,746.2,0.654,0.731,8.621
2.4,349.9,358.7,24.1,204.8,755.0,0.627,0.772,8.597
2.45,347.2,355.2,24.1,204.7,763.0,0.664,0.824,8.632
2.5,341.0,362.2,24.1,204.8,766.5,0.574,0.846,8.601
