# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 14:23:00
動作種別,開動作
温度[℃],39.9
湿度[%RH],34.2
気圧[hPa],1011
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.2,9.6,24.1,205.4,291.9,0.047,0.119,8.601
0.1,8.6,10.6,24.1,205.3,281.6,0.058,0.158,8.598
0.15,10.4,9.8,24.1,205.3,281.5,0.05,0.137,8.608
0.2,8.3,10.4,24.1,205.3,270.3,0.056,0.143,8.601
0.25,9.5,10.6,24.1,205.3,274.0,0.052,0.163,8.606
0.3,9.1,10.7,24.1,205.3,267.5,0.049,0.131,8.602
0.35,9.7,10.3,24.1,205.3,276.0,0.051,0.178,8.602
0.4,9.7,11.1,24.1,205.4,273.5,0.045,0.118,8.607
0.45,9.8,10.0,24.1,205.4,280.6,0.057,0.177,8.605
0.5,10.1,10.7,24.1,205.3,281.2,0.051,0.099,8.604
0.55,9.2,9.5,24.1,205.3,290.5,0.054,0.182,8.602
0.6,11.1,10.5,24.1,205.4,289.3,0.048,0.112,8.605
0.65,9.4,10.3,24.1,205.4,297.7,0.053,0.175,8.607
0.7,9.4,10.0,24.1,205.4,294.9,0.051,0.137,8.602
0.75,9.1,10.5,24.1,205.5,298.8,0.057,0.156,8.605
0.8,142.1,123.5,24.1,205.5,300.8,1.124,1.236,8.619
0.85,209.6,345.8,24.1,205.2,359.9,0.179,0.169,8.599
0.9,140.9,221.6,24.1,205.0,445.6,0.367,0.361,8.594
0.95,203.1,186.4,24.1,205.0,433.1,0.136,0.178,8.606
1.0,240.8,250.4,24.1,204.9,470.4,0.155,0.22,8.607
1.05,278.0,287.6,24.1,204.6,557.3,0.178,0.206,8.602
1.1,263.2,308.2,24.1,204.4,632.9,0.223,0.303,8.599
1.15,261.4,309.3,24.1,204.2,702.3,0.249,0.318,8.601
1.2,273.6,316.5,24.1,204.0,759.9,0.343,0.415,8.608
1.25,279.9,328.3,24.1,203.9,801.2,0.303,0.385,8.609
1.3,283.0,329.2,24.1,203.8,856.3,0.452,0.553,8.597
1.35,320.3,369.9,24.1,203.7,917.4,0.458,0.657,8.608
1.4,346.1,380.2,24.1,203.6,974.5,0.476,0.706,8.614
