# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-30 07:51:22
動作種別,閉動作
温度[℃],35.5
湿度[%RH],43.4
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,10.6,9.9,24.1,207.0,283.6,0.071,0.166,8.593
0.1,10.0,10.1,24.1,206.9,281.1,0.057,0.154,8.584
0.15,9.4,9.9,24.1,207.0,290.8,0.061,0.171,8.594
0.2,9.4,10.5,24.1,206.9,288.3,0.066,0.155,8.585
0.25,9.9,9.9,24.1,207.0,296.0,0.065,0.168,8.591
0.3,9.5,9.6,24.1,206.9,287.7,0.058,0.152,8.587
0.35,9.6,10.0,24.1,207.0,289.8,0.07,0.163,8.591
0.4,9.2,10.1,24.1,206.9,278.5,0.058,0.161,8.586
0.45,9.1,10.0,24.1,206.9,279.2,0.063,0.155,8.59
0.5,10.4,9.9,24.1,206.8,274.2,0.073,0.155,8.592
0.55,8.6,10.3,24.1,206.9,281.1,0.061,0.164,8.591
0.6,9.0,10.5,24.1,206.9,279.9,0.064,0.156,8.586
0.65,9.7,9.8,24.1,206.9,290.1,0.074,0.161,8.597
0.7,8.9,10.4,24.1,206.9,287.9,0.065,0.156,8.584
0.75,9.0,10.2,24.1,206.9,294.3,0.068,0.16,8.592
0.8,9.1,10.5,24.1,206.8,286.4,0.054,0.159,8.588
0.85,9.5,10.5,24.1,206.9,286.8,0.061,0.154,8.597
0.9,30.5,26.5,24.1,206.8,275.5,0.137,0.198,8.577
0.95,196.0,168.7,24.1,206.8,294.2,2.458,3.059,8.701
1.0,374.9,261.1,24.1,206.6,374.2,0.302,0.336,8.591
1.05,126.5,109.8,24.1,206.5,423.8,0.235,0.299,8.585
1.1,174.1,195.2,24.1,206.5,418.0,0.173,0.27,8.584
1.15,239.2,259.9,24.1,206.4,479.5,0.22,0.381,8.594
1.2,278.0,282.1,24.1,206.2,570.2,0.176,0.405,8.586
1.25,297.5,285.1,24.1,206.0,655.5,0.259,0.33,8.589
1.3,306.7,276.6,24.1,205.8,713.7,0.396,0.641,8.589
1.35,305.3,266.9,24.1,205.7,772.1,0.447,0.709,8.588
1.4,324.9,286.8,24.1,205.5,820.6,0.452,0.583,8.597
