# ヘッダ部開始
駅名,五反田
番線,1
号車番号,1
ドア番号,1
動作日時,2026-06-29 07:12:23
動作種別,開動作
温度[℃],31.4
湿度[%RH],51.6
気圧[hPa],1013
# ヘッダ部終了

# データ部開始
時間[s],左扉モータ電流[mA],右扉モータ電流[mA],DC24V電圧[V],AC200V電圧[V],開口全体の消費電流[mA],X軸方向加速度[m/s^2],Y軸方向加速度[m/s^2],Z軸方向加速度[m/s^2]
0.05,9.9,10.1,24.1,205.5,292.8,0.05,0.165,8.584
0.1,9.2,9.9,24.1,205.4,287.6,0.049,0.145,8.581
0.15,10.2,10.1,24.1,205.5,293.9,0.046,0.178,8.585
0.2,10.8,9.8,24.1,205.5,287.2,0.032,0.151,8.578
0.25,9.8,9.3,24.1,205.5,294.9,0.034,0.192,8.58
0.3,9.9,9.4,24.1,205.5,286.9,0.033,0.146,8.581
0.35,11.0,9.8,24.1,205.6,291.7,0.044,0.171,8.583
0.4,9.7,8.8,24.1,205.5,284.6,0.043,0.123,8.579
0.45,10.4,9.2,24.1,205.6,289.8,0.043,0.167,8.583
0.5,9.9,9.5,24.1,205.6,282.7,0.035,0.144,8.579
0.55,10.0,10.2,24.1,205.5,288.7,0.036,0.188,8.579
0.6,9.8,9.8,24.1,205.6,283.8,0.042,0.162,8.58
0.65,9.9,9.3,24.1,205.5,290.8,0.044,0.171,8.585
0.7,10.6,10.3,24.1,205.5,285.2,0.045,0.144,8.583
0.75,10.4,10.5,24.1,205.6,291.5,0.042,0.166,8.581
0.8,9.8,9.2,24.1,205.6,285.4,0.032,0.153,8.578
0.85,10.6,10.5,24.1,205.5,290.4,0.032,0.169,8.579
0.9,23.1,27.3,24.1,205.6,285.3,0.047,0.162,8.578
0.95,179.1,167.1,24.1,205.5,303.3,1.25,0.759,8.658
1.0,206.2,400.4,24.1,205.4,362.7,0.205,0.189,8.583
1.05,122.1,166.2,24.1,205.3,423.2,0.401,0.337,8.585
1.1,210.8,192.2,24.1,205.2,424.5,0.14,0.212,8.572
1.15,261.8,258.9,24.1,205.2,485.4,0.19,0.215,8.587
1.2,278.5,293.4,24.1,205.1,579.8,0.22,0.353,8.573
1.25,273.4,315.5,24.1,204.8,665.8,0.261,0.355,8.587
1.3,262.5,317.4,24.1,204.7,736.3,0.269,0.4,8.589
1.35,273.7,320.7,24.1,204.5,793.8,0.336,0.401,8.582
1.4,293.2,344.3,24.1,204.4,845.6,0.368,0.431,8.575
1.45,299.2,350.4,24.1,204.3,907.7,0.38,0.444,8.606
1.5,333.4,369.6,24.1,204.2,979.0,0.418,0.684,8.588
1.55,366.6,390.3,24.1,204.0,1046.3,0.422,0.829,8.589
1.6,355.2,392.8,24.1,203.9,1106.4,0.537,0.618,8.578
1.65,352.6,368.4,24.1,204.0,1064.4,0.711,0.879,8.611
1.7,349.5,358.1,24.1,204.2,982.8,0.769,1.046,8.648
1.75,353.2,360.1,24.1,204.3,894.5,0.671,0.701,8.604
1.8,360.2,354.1,24.1,204.6,823.5,0.849,0.987,8.595
1.85,356.6,360.0,24.1,204.6,779.2,0.876,0.944,8.618
1.9,357.4,349.3,24.1,204.6,754.0,0.7,0.746,8.599
1.95,350.0,354.5,24.1,204.6,747.5,0.619,0.716,8.599
2.0,340.9,357.6,24.1,204.6,762.8,0.723,0.795,8.606
2.05,351.3,356.1,24.1,204.4,790.3,0.685,0.758,8.618
2.1,347.9,357.1,24.1,204.4,823.7,0.614,0.703,8.601
2.15,341.3,361.0,24.1,204.4,840.7,0.669,0.687,8.592
2.2,354.1,357.6,24.1,204.4,849.0,0.574,0.726,8.607
2.25,344.0,357.4,24.1,204.3,850.9,0.574,0.837,8.637
