timestamp,station,line,car,door,operation,filename,mean_current,std_current,max_current,min_current,range_current,p25_current,p50_current,p75_current,duration,data_points,mean_diff,max_diff,energy,rms_current,skewness,kurtosis,mean_current_left,mean_current_right,max_current_left,max_current_right,label
2026-06-29 07:12:23,五反田,1,1,1,open,20260629071223_五反田_1番線_1号車_1番ドア_開動作.csv,82.76818181818182,125.98034771475501,378.45000000000005,9.15,369.30000000000007,10.037500000000001,10.5,85.55000000000001,10.95,220,8.73150684931507,223.0,4998756.384999999,150.73692292142022,1.4549900368944353,0.37792079202006734,80.09454545454545,85.44181818181819,366.6,400.4,0
2026-06-29 07:16:50,五反田,1,1,1,close,20260629071650_五反田_1番線_1号車_1番ドア_閉動作.csv,80.04522727272727,114.28216391276771,359.35,9.0,350.35,10.2,10.649999999999999,90.775,10.95,220,8.578310502283106,204.9,4282883.3075,139.52652578534045,1.455907686733277,0.5099091428350877,84.91681818181819,75.17363636363636,377.7,353.3,0
2026-06-29 07:20:33,五反田,1,1,1,open,20260629072033_五反田_1番線_1号車_1番ドア_開動作.csv,83.17272727272727,126.0134038029944,388.45,9.45,379.0,10.3,10.649999999999999,83.9875,10.95,220,8.572374429223743,229.25,5015357.71,150.98702096537966,1.4517703360862237,0.36908973406232715,80.73863636363636,85.6068181818182,369.4,407.5,0
2026-06-29 07:23:49,五反田,1,1,1,close,20260629072349_五反田_1番線_1号車_1番ドア_閉動作.csv,80.01795454545454,113.87244382081737,360.6,9.399999999999999,351.20000000000005,10.2,10.75,91.8125,10.95,220,8.285844748858446,193.2,4261357.4325,139.1754522585202,1.4536487793511528,0.5026374071406652,84.9059090909091,75.13,374.8,346.4,0
2026-06-29 07:26:43,五反田,1,1,1,open,20260629072643_五反田_1番線_1号車_1番ドア_開動作.csv,82.71704545454546,125.80670108940117,377.25,9.25,368.0,10.15,10.5,85.22500000000001,10.95,220,8.165981735159816,197.55,4987275.842499999,150.56372620165612,1.4503847499555367,0.3666313364705007,79.89090909090909,85.54318181818182,363.5,391.0,0
2026-06-29 07:30:18,五反田,1,1,1,close,20260629073018_五反田_1番線_1号車_1番ドア_閉動作.csv,80.03000000000002,113.88454923537897,366.20000000000005,9.1,357.1,10.149999999999999,10.7,91.92500000000001,10.95,220,8.356621004566211,203.39999999999998,4262388.119999999,139.19228230956432,1.4469063143695033,0.4817266758360055,84.69,75.36999999999999,380.3,352.1,0
2026-06-29 07:33:07,五反田,1,1,1,open,20260629073307_五反田_1番線_1号車_1番ドア_開動作.csv,82.80886363636364,125.709772984079,378.35,9.2,369.15000000000003,10.1,10.5,84.26249999999999,10.95,220,8.249771689497718,195.80000000000004,4985256.0825,150.53323526867595,1.451369488599405,0.3712730387000138,80.4959090909091,85.12181818181818,363.1,393.6,0
2026-06-29 07:36:17,五反田,1,1,1,close,20260629073617_五反田_1番線_1号車_1番ドア_閉動作.csv,79.76954545454545,114.43310066176709,362.8,9.149999999999999,353.65000000000003,10.100000000000001,10.675,91.7625,10.95,220,9.239041095890409,235.45000000000002,4280785.279999999,139.4923471344966,1.4680135439260251,0.5463211714981537,84.50318181818182,75.0359090909091,371.0,363.8,0
2026-06-29 07:38:33,五反田,1,1,1,open,20260629073833_五反田_1番線_1号車_1番ドア_開動作.csv,82.89568181818181,125.76909159967664,385.65,9.3,376.34999999999997,10.2,10.5,85.08749999999999,10.95,220,8.752054794520548,187.6,4991702.862500001,150.6305362996132,1.4539790929908223,0.3812014687139391,80.56454545454544,85.22681818181819,368.5,402.8,0
2026-06-29 07:41:23,五反田,1,1,1,close,20260629074123_五反田_1番線_1号車_1番ドア_閉動作.csv,79.97318181818183,114.39997818206893,359.6,9.350000000000001,350.25,10.3,10.649999999999999,93.5875,10.95,220,9.058219178082194,229.4,4286274.26,139.58174958848244,1.4613305674450678,0.527229618746107,84.53318181818182,75.41318181818181,377.7,343.3,0
2026-06-29 07:44:02,五反田,1,1,1,open,20260629074402_五反田_1番線_1号車_1番ドア_開動作.csv,82.71590909090908,125.8670103416911,381.95000000000005,9.25,372.70000000000005,10.037500000000001,10.4,84.925,10.95,220,8.114383561643836,187.10000000000005,4990573.7,150.6134984292275,1.450844213232268,0.3675627603701219,80.12545454545455,85.30636363636363,368.1,395.8,0
2026-06-29 07:46:24,五反田,1,1,1,close,20260629074624_五反田_1番線_1号車_1番ドア_閉動作.csv,79.62772727272727,114.05803966847986,361.1,9.2,351.90000000000003,10.1,10.5,91.44999999999999,10.95,220,8.539954337899543,213.39999999999998,4256958.499999999,139.10359939137578,1.4629920859746575,0.5344882713942702,84.38363636363636,74.87181818181818,377.9,344.3,0
2026-06-29 07:48:55,五反田,1,1,1,open,20260629074855_五反田_1番線_1号車_1番ドア_開動作.csv,82.55954545454547,125.6657856443494,386.65,8.95,377.7,9.9875,10.399999999999999,84.39999999999999,10.95,220,7.960045662100455,180.25,4973753.010000001,150.3594633778424,1.449712912698899,0.3650138036964181,79.84227272727273,85.27681818181816,373.2,400.1,0
2026-06-29 07:51:20,五反田,1,1,1,close,20260629075120_五反田_1番線_1号車_1番ドア_閉動作.csv,79.84704545454547,113.75388056476748,367.15,9.149999999999999,358.0,9.95,10.55,92.85000000000001,10.95,220,7.82716894977169,186.1,4249409.1225000005,138.98020006951938,1.4389249614121007,0.4588899270411546,84.64636363636365,75.04772727272727,385.1,349.2,0
2026-06-29 07:55:22,五反田,1,1,1,open,20260629075522_五反田_1番線_1号車_1番ドア_開動作.csv,82.52204545454545,125.71414011701934,388.75,8.8,379.95,9.9,10.275,83.8,10.95,220,8.325799086757991,220.5,4975065.262499999,150.37929715011848,1.4553020377649992,0.38250893576561174,79.83772727272726,85.20636363636365,368.0,409.5,0
2026-06-29 07:57:36,五反田,1,1,1,close,20260629075736_五反田_1番線_1号車_1番ドア_閉動作.csv,79.79659090909092,113.92409235066809,368.35,9.1,359.25,9.95,10.375,91.38750000000002,10.95,220,8.356392694063926,194.25,4256162.8425,139.09059903040307,1.44774894820526,0.482541461073803,84.51454545454544,75.07863636363636,384.5,352.2,0
2026-06-29 08:03:38,五反田,1,1,1,open,20260629080338_五反田_1番線_1号車_1番ドア_開動作.csv,82.91568181818184,125.70985466899069,383.3,9.55,373.75,10.15,10.6,84.69999999999999,10.95,220,8.616894977168949,200.3,4989155.1274999995,150.59209093532345,1.4526363380832228,0.37397419348750116,80.43272727272728,85.39863636363638,366.5,400.1,0
2026-06-29 08:06:01,五反田,1,1,1,close,20260629080601_五反田_1番線_1号車_1番ドア_閉動作.csv,79.925,113.76397991016313,372.3,9.25,363.05,10.2,10.600000000000001,92.1,10.95,220,8.590639269406394,225.5,4252654.725000001,139.03326490448248,1.4541787141870288,0.499985761601335,84.90954545454547,74.94045454545456,385.8,358.8,0
2026-06-29 08:08:36,五反田,1,1,1,open,20260629080836_五反田_1番線_1号車_1番ドア_開動作.csv,82.62295454545452,125.4429435962376,377.55,9.0,368.55,10.149999999999999,10.5,84.4875,10.95,220,8.137214611872146,180.39999999999998,4963746.6375,150.20813798163232,1.4545892244013372,0.38532803591575826,80.17863636363636,85.06727272727274,362.0,393.1,0
2026-06-29 08:10:51,五反田,1,1,1,close,20260629081051_五反田_1番線_1号車_1番ドア_閉動作.csv,79.2959090909091,113.74551262513775,357.45,9.25,348.2,9.95,10.399999999999999,90.05,10.95,220,8.632420091324201,208.95000000000002,4229694.224999999,138.6574298078148,1.4626727662703065,0.5237518884318004,84.0409090909091,74.55090909090909,372.9,342.0,0
2026-06-29 08:13:36,五反田,1,1,1,open,20260629081336_五反田_1番線_1号車_1番ドア_開動作.csv,82.72818181818182,125.63110238950904,378.15,9.35,368.79999999999995,10.149999999999999,10.55,85.5,10.95,220,8.211415525114155,214.74999999999994,4977967.709999999,150.42315631093987,1.4515019026925073,0.3700982431564719,79.96863636363638,85.48772727272728,363.5,392.8,0
2026-06-29 08:15:43,五反田,1,1,1,close,20260629081543_五反田_1番線_1号車_1番ドア_閉動作.csv,79.6115909090909,113.8858721572367,359.45000000000005,9.55,349.90000000000003,10.25,10.65,90.25,10.95,220,8.782648401826485,211.85,4247759.402499999,138.95321976870815,1.461564452903671,0.5160757626127994,84.32272727272728,74.90045454545454,375.6,343.3,0
2026-06-29 08:18:09,五反田,1,1,1,open,20260629081809_五反田_1番線_1号車_1番ドア_開動作.csv,82.77954545454544,125.78695468121967,381.0,8.85,372.15,9.95,10.45,84.7875,10.95,220,8.605707762557076,194.04999999999998,4988458.444999999,150.5815762755735,1.4488995595859722,0.36461528589242276,80.44772727272728,85.11136363636363,366.0,396.0,0
2026-06-29 08:20:43,五反田,1,1,1,close,20260629082043_五反田_1番線_1号車_1番ドア_閉動作.csv,79.5234090909091,113.74475746047258,360.20000000000005,9.3,350.90000000000003,10.149999999999999,10.55,89.39999999999999,10.95,220,8.645890410958904,208.29999999999998,4237605.3375,138.78703989631677,1.4566510316995835,0.5009308413690952,84.24954545454545,74.79727272727273,376.8,343.6,0
2026-06-29 08:23:28,五反田,1,1,1,open,20260629082328_五反田_1番線_1号車_1番ドア_開動作.csv,82.6065909090909,125.7348985680728,379.5,8.95,370.55,10.05,10.45,84.9125,10.95,220,8.6486301369863,230.79999999999995,4979284.9875,150.4430575983666,1.4568372459329593,0.3841161470797694,80.06500000000001,85.14818181818181,364.9,394.7,0
2026-06-29 08:25:58,五反田,1,1,1,close,20260629082558_五反田_1番線_1号車_1番ドア_閉動作.csv,79.82272727272728,113.75985504489145,361.55,9.3,352.25,10.25,10.775,91.175,10.95,220,8.287214611872148,208.45000000000002,4248853.93,138.97112077367336,1.4539929310494677,0.5026679310693973,84.68545454545455,74.96000000000001,379.8,343.3,0
2026-06-29 08:28:18,五反田,1,1,1,open,20260629082818_五反田_1番線_1号車_1番ドア_開動作.csv,82.81159090909091,125.39573617050037,384.5,9.3,375.2,10.0,10.399999999999999,88.96249999999999,10.95,220,8.02579908675799,189.04999999999998,4968007.052499999,150.2725864508772,1.4478755313177685,0.3727535133249136,80.57318181818182,85.05,369.8,399.2,0
2026-06-29 08:30:28,五反田,1,1,1,close,20260629083028_五反田_1番線_1号車_1番ドア_閉動作.csv,79.49045454545454,113.89446969482809,362.45,9.05,353.4,9.95,10.4,91.275,10.95,220,8.963013698630137,210.05,4243950.170000001,138.89090175713127,1.4593981922547246,0.5109887753361071,84.48454545454547,74.49636363636364,376.4,348.5,0
2026-06-29 08:33:05,五反田,1,1,1,open,20260629083305_五反田_1番線_1号車_1番ドア_開動作.csv,82.69340909090909,125.32584109111848,386.6,9.25,377.35,10.25,10.6,85.725,10.95,220,7.949771689497718,176.85000000000002,4959848.5975,150.1491470247924,1.4487105342770794,0.36448956178631997,79.98318181818183,85.40363636363637,372.3,400.9,0
2026-06-29 08:35:30,五反田,1,1,1,close,20260629083530_五反田_1番線_1号車_1番ドア_閉動作.csv,79.6,113.4966586412449,358.05,9.45,348.6,10.25,10.725,90.275,10.95,220,8.106849315068494,203.54999999999998,4227883.335,138.62774441909986,1.4578264621844785,0.5106804294860039,84.54318181818182,74.65681818181818,376.3,339.8,0
2026-06-29 08:38:35,五反田,1,1,1,open,20260629083835_五反田_1番線_1号車_1番ドア_開動作.csv,82.41090909090909,125.54921859606551,375.4,9.05,366.34999999999997,10.0,10.3,85.7875,10.95,220,8.67351598173516,202.2,4961916.13,150.18043889692402,1.4528849469921663,0.3738667862159053,79.72954545454546,85.09227272727271,359.6,392.2,0
2026-06-29 08:40:50,五反田,1,1,1,close,20260629084050_五反田_1番線_1号車_1番ドア_閉動作.csv,79.52863636363638,113.5614824383472,364.1,9.25,354.85,9.95,10.4,91.7625,10.95,220,7.790182648401825,188.64999999999995,4228623.145000001,138.63987267541236,1.4473104471055296,0.4765355786743197,84.32045454545455,74.73681818181818,381.8,346.4,0
2026-06-29 08:43:36,五反田,1,1,1,open,20260629084336_五反田_1番線_1号車_1番ドア_開動作.csv,82.34022727272728,125.3512186996752,376.7,9.2,367.5,10.05,10.5,84.125,10.95,220,8.435388127853882,214.70000000000002,4948425.032500001,149.97613495759313,1.4571593910848042,0.3863352853149067,79.83181818181818,84.84863636363637,362.7,390.7,0
2026-06-29 08:45:48,五反田,1,1,1,close,20260629084548_五反田_1番線_1号車_1番ドア_閉動作.csv,79.49340909090908,113.42838665758116,368.55,9.2,359.35,10.15,10.649999999999999,89.48750000000001,10.95,220,8.034474885844748,191.75,4220744.2175,138.51065297888232,1.445732466778569,0.4671921585479888,84.28090909090909,74.70590909090909,383.5,353.6,0
2026-06-29 08:48:31,五反田,1,1,1,open,20260629084831_五反田_1番線_1号車_1番ドア_開動作.csv,82.7865909090909,125.31488906937199,381.05,9.35,371.7,10.1375,10.5,83.2125,10.95,220,8.487671232876712,172.35000000000002,4962637.0325,150.19134814235534,1.4496674550375064,0.37232847607097463,80.36363636363635,85.20954545454545,361.1,401.0,0
2026-06-29 08:50:42,五反田,1,1,1,close,20260629085042_五反田_1番線_1号車_1番ドア_閉動作.csv,79.12659090909091,113.61896942578778,358.25,9.2,349.05,9.95,10.325000000000001,91.2125,10.95,220,8.460730593607304,200.54999999999998,4217463.272500001,138.4568077137153,1.4636104030771293,0.5280913713947393,83.75636363636363,74.49681818181818,377.6,338.9,0
2026-06-29 08:53:41,五反田,1,1,1,open,20260629085341_五反田_1番線_1号車_1番ドア_開動作.csv,82.57386363636365,125.22635527526488,384.25,9.05,375.2,10.1,10.5,87.47500000000001,10.95,220,8.0486301369863,160.65,4950018.2625,150.00027670429023,1.4505451476563611,0.3770961340448875,80.30545454545455,84.84227272727273,370.7,397.8,0
2026-06-29 08:55:56,五反田,1,1,1,close,20260629085556_五反田_1番線_1号車_1番ドア_閉動作.csv,79.27409090909092,113.3519969611592,358.35,9.45,348.90000000000003,10.1875,10.625,89.6375,10.95,220,8.234474885844751,199.5,4209272.475000001,138.3222928690291,1.4603760681162274,0.5124037072994403,84.20272727272727,74.34545454545454,374.3,342.4,0
2026-06-29 09:01:03,五反田,1,1,1,open,20260629090103_五反田_1番線_1号車_1番ドア_開動作.csv,82.41386363636362,125.4980908984803,378.35,9.1,369.25,10.1,10.45,83.4375,10.95,220,8.465753424657533,216.54999999999998,4959199.462499999,150.1393210942302,1.45449996700002,0.37653968098856794,79.82227272727272,85.00545454545455,363.0,393.7,0
2026-06-29 09:03:11,五反田,1,1,1,close,20260629090311_五反田_1番線_1号車_1番ドア_閉動作.csv,79.31613636363636,113.16413442059822,369.75,9.15,360.6,10.1,10.5,89.825,10.95,220,8.108447488584474,203.24999999999997,4201377.5775,138.1925135700852,1.4553997307225586,0.5039118409265422,84.19,74.44227272727272,380.4,359.1,0
2026-06-29 09:07:11,五反田,1,1,1,open,20260629090711_五反田_1番線_1号車_1番ドア_開動作.csv,82.38068181818181,125.09278656984124,381.85,9.3,372.55,10.05,10.425,82.275,10.95,220,8.051598173515982,196.75,4935652.0375,149.7824488671365,1.4538825811463365,0.381070202396141,79.925,84.83636363636364,365.2,398.5,0
2026-06-29 09:09:22,五反田,1,1,1,close,20260629090922_五反田_1番線_1号車_1番ドア_閉動作.csv,79.24545454545455,113.45701820221983,355.6,9.1,346.5,10.100000000000001,10.5,90.85,10.95,220,8.423972602739726,200.8,4213514.15,138.39196886183296,1.4597940933940305,0.5133320574186233,83.86454545454544,74.62636363636364,374.8,336.4,0
2026-06-29 09:14:00,五反田,1,1,1,open,20260629091400_五反田_1番線_1号車_1番ドア_開動作.csv,82.55045454545456,125.17693577410094,384.79999999999995,9.0,375.79999999999995,10.100000000000001,10.55,82.6,10.95,220,8.356392694063924,161.29999999999995,4946445.415,149.94613297932875,1.4515851309795604,0.37284021092006103,80.03954545454545,85.06136363636364,365.7,403.9,0
2026-06-29 09:16:17,五反田,1,1,1,close,20260629091617_五反田_1番線_1号車_1番ドア_閉動作.csv,79.3409090909091,113.39501465749522,364.2,9.2,355.0,10.0,10.4,91.725,10.95,220,8.843835616438355,195.55,4213750.025,138.39584243952365,1.4537524575613947,0.49680116841488076,84.015,74.66681818181817,379.4,349.0,0
2026-06-29 09:19:26,五反田,1,1,1,open,20260629091926_五反田_1番線_1号車_1番ドア_開動作.csv,82.33977272727273,125.2642792529719,379.5,9.25,370.25,10.0,10.3,83.4625,10.95,220,8.709360730593605,217.0,4943615.1225000005,149.90322821589086,1.4576504245611213,0.38985388540542454,79.985,84.69454545454546,363.4,403.0,0
2026-06-29 09:23:07,五反田,1,1,1,close,20260629092307_五反田_1番線_1号車_1番ドア_閉動作.csv,79.32272727272728,113.44539498173553,357.55,9.25,348.3,10.15,10.649999999999999,89.92500000000001,10.95,220,8.60799086757991,206.05,4215629.595,138.42670517116792,1.4600163011134188,0.5156449174161062,83.92454545454547,74.72090909090909,375.1,340.0,0
2026-06-29 09:25:48,五反田,1,1,1,open,20260629092548_五反田_1番線_1号車_1番ドア_開動作.csv,82.51068181818181,125.2220039914153,386.55,9.15,377.40000000000003,10.0,10.350000000000001,85.9,10.95,220,8.364155251141552,190.8,4947483.837499999,149.96187147981072,1.4497741042626677,0.36981080521017073,80.21454545454546,84.80681818181816,371.6,401.5,0
2026-06-29 09:29:49,五反田,1,1,1,close,20260629092949_五反田_1番線_1号車_1番ドア_閉動作.csv,79.05590909090907,113.59415452546567,360.25,9.3,350.95,10.0,10.5,90.15,10.95,220,8.939954337899543,227.85,4213763.114999999,138.39605740246162,1.4712681483163423,0.5454459809958956,83.77363636363637,74.33818181818182,375.9,346.8,0
2026-06-29 09:33:07,五反田,1,1,1,open,20260629093307_五反田_1番線_1号車_1番ドア_開動作.csv,82.3040909090909,125.19919376588692,376.25,9.3,366.95,10.15,10.5,83.65,10.95,220,8.634474885844748,207.24999999999997,4938736.330000001,149.82924113803688,1.4574308453770821,0.38687447736258473,79.8209090909091,84.78727272727274,359.8,392.9,0
2026-06-29 09:37:56,五反田,1,1,1,close,20260629093756_五反田_1番線_1号車_1番ドア_閉動作.csv,79.16795454545455,113.14800628098388,355.9,9.3,346.59999999999997,10.1,10.525,90.975,10.95,220,7.965753424657533,195.50000000000003,4195407.9975,138.0943023888847,1.4611819042689356,0.5261535253182728,83.81727272727272,74.51863636363636,373.1,338.7,0
2026-06-29 09:40:16,五反田,1,1,1,open,20260629094016_五反田_1番線_1号車_1番ドア_開動作.csv,82.10636363636364,125.39709509994293,383.75,9.100000000000001,374.65,9.95,10.35,81.57499999999999,10.95,220,8.793835616438356,241.14999999999998,4942495.01,149.88624489622424,1.4643789449036877,0.39843209876547236,79.48045454545455,84.73227272727271,366.2,401.3,0
2026-06-29 09:44:01,五反田,1,1,1,close,20260629094401_五反田_1番線_1号車_1番ドア_閉動作.csv,79.3015909090909,113.25984087171936,360.35,9.35,351.0,10.1875,10.600000000000001,89.275,10.95,220,8.474885844748858,206.95,4205637.4525,138.26255413162306,1.4617370958897893,0.5256187053395047,84.03818181818181,74.56500000000001,373.6,347.1,0
2026-06-29 09:47:01,五反田,1,1,1,open,20260629094701_五反田_1番線_1号車_1番ドア_開動作.csv,82.44727272727272,125.3727666956649,386.4,9.2,377.2,10.0,10.350000000000001,83.1375,10.95,220,8.375342465753421,188.1,4953494.35,150.05293535646314,1.4528370613623394,0.3758037160300898,80.11363636363636,84.78090909090909,367.5,405.3,0
